scene,prior,model_id,model,varying_parameter,fixed_parameter,from_value,to_value,rank_from,rank_to,rank_jump
research,q1,claude_opus_4_8_max,Claude Opus 4.8 (max),alpha,-0.7000000000000001,0.675,0.69375,5,6,1
research,q1,claude_opus_4_8_max,Claude Opus 4.8 (max),alpha,-0.65,0.675,0.69375,5,6,1
research,q1,claude_opus_4_8_max,Claude Opus 4.8 (max),alpha,-0.6,0.675,0.69375,5,6,1
research,q1,claude_opus_4_8_max,Claude Opus 4.8 (max),alpha,-0.55,0.675,0.69375,5,6,1
research,q1,claude_opus_4_8_max,Claude Opus 4.8 (max),alpha,-0.5,0.675,0.69375,5,6,1
research,q1,claude_opus_4_8_max,Claude Opus 4.8 (max),alpha,-0.44999999999999996,0.675,0.69375,5,6,1
research,q1,claude_opus_4_8_max,Claude Opus 4.8 (max),alpha,-0.39999999999999997,0.675,0.69375,5,6,1
research,q1,claude_opus_4_8_max,Claude Opus 4.8 (max),alpha,-0.35,0.675,0.69375,5,6,1
research,q1,claude_opus_4_8_max,Claude Opus 4.8 (max),alpha,-0.29999999999999993,0.675,0.69375,5,6,1
research,q1,claude_opus_4_8_max,Claude Opus 4.8 (max),alpha,-0.2499999999999999,0.675,0.69375,5,6,1
research,q1,claude_opus_4_8_max,Claude Opus 4.8 (max),alpha,-0.2,0.675,0.69375,5,6,1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,alpha,-0.8,0.65625,0.675,10,9,-1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,alpha,-0.75,0.65625,0.675,10,9,-1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,alpha,-0.7000000000000001,0.65625,0.675,10,9,-1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,alpha,-0.65,0.65625,0.675,10,9,-1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,alpha,-0.6,0.65625,0.675,10,9,-1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,alpha,-0.55,0.675,0.69375,10,9,-1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,alpha,-0.5,0.675,0.69375,10,9,-1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,alpha,-0.44999999999999996,0.675,0.69375,10,9,-1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,alpha,-0.39999999999999997,0.69375,0.7125,10,9,-1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,alpha,-0.35,0.69375,0.7125,10,9,-1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,alpha,-0.29999999999999993,0.69375,0.7125,10,9,-1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,alpha,-0.2499999999999999,0.69375,0.7125,10,9,-1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,alpha,-0.2,0.7125,0.73125,10,9,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.8,0.675,0.69375,6,5,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.8,0.73125,0.75,5,4,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.75,0.675,0.69375,6,5,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.75,0.73125,0.75,5,4,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.7000000000000001,0.675,0.69375,6,5,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.7000000000000001,0.73125,0.75,5,4,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.65,0.675,0.69375,6,5,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.65,0.73125,0.75,5,4,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.6,0.675,0.69375,6,5,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.6,0.73125,0.75,5,4,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.55,0.675,0.69375,6,5,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.55,0.73125,0.75,5,4,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.5,0.675,0.69375,6,5,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.5,0.73125,0.75,5,4,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.44999999999999996,0.675,0.69375,6,5,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.44999999999999996,0.73125,0.75,5,4,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.39999999999999997,0.675,0.69375,6,5,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.39999999999999997,0.73125,0.75,5,4,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.35,0.675,0.69375,6,5,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.35,0.7125,0.73125,5,4,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.29999999999999993,0.675,0.69375,6,5,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.29999999999999993,0.7125,0.73125,5,4,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.2499999999999999,0.675,0.69375,6,5,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.2499999999999999,0.7125,0.73125,5,4,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.2,0.675,0.69375,6,5,-1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,alpha,-0.2,0.7125,0.73125,5,4,-1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.8,0.6,0.61875,8,9,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.8,0.65625,0.675,9,10,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.75,0.61875,0.6375,8,9,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.75,0.65625,0.675,9,10,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.7000000000000001,0.61875,0.6375,8,9,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.7000000000000001,0.65625,0.675,9,10,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.65,0.61875,0.6375,8,9,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.65,0.65625,0.675,9,10,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.6,0.61875,0.6375,8,9,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.6,0.65625,0.675,9,10,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.55,0.61875,0.6375,8,9,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.55,0.675,0.69375,9,10,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.5,0.61875,0.6375,8,9,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.5,0.675,0.69375,9,10,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.44999999999999996,0.61875,0.6375,8,9,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.44999999999999996,0.675,0.69375,9,10,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.39999999999999997,0.61875,0.6375,8,9,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.39999999999999997,0.69375,0.7125,9,10,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.35,0.6375,0.65625,8,9,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.35,0.69375,0.7125,9,10,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.29999999999999993,0.6375,0.65625,8,9,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.29999999999999993,0.69375,0.7125,9,10,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.2499999999999999,0.6375,0.65625,8,9,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.2499999999999999,0.69375,0.7125,9,10,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.2,0.6375,0.65625,8,9,1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),alpha,-0.2,0.7125,0.73125,9,10,1
research,q1,glm_5_2_max,GLM-5.2 (max),alpha,-0.8,0.6,0.61875,9,8,-1
research,q1,glm_5_2_max,GLM-5.2 (max),alpha,-0.75,0.61875,0.6375,9,8,-1
research,q1,glm_5_2_max,GLM-5.2 (max),alpha,-0.7000000000000001,0.61875,0.6375,9,8,-1
research,q1,glm_5_2_max,GLM-5.2 (max),alpha,-0.65,0.61875,0.6375,9,8,-1
research,q1,glm_5_2_max,GLM-5.2 (max),alpha,-0.6,0.61875,0.6375,9,8,-1
research,q1,glm_5_2_max,GLM-5.2 (max),alpha,-0.55,0.61875,0.6375,9,8,-1
research,q1,glm_5_2_max,GLM-5.2 (max),alpha,-0.5,0.61875,0.6375,9,8,-1
research,q1,glm_5_2_max,GLM-5.2 (max),alpha,-0.44999999999999996,0.61875,0.6375,9,8,-1
research,q1,glm_5_2_max,GLM-5.2 (max),alpha,-0.39999999999999997,0.61875,0.6375,9,8,-1
research,q1,glm_5_2_max,GLM-5.2 (max),alpha,-0.35,0.6375,0.65625,9,8,-1
research,q1,glm_5_2_max,GLM-5.2 (max),alpha,-0.29999999999999993,0.6375,0.65625,9,8,-1
research,q1,glm_5_2_max,GLM-5.2 (max),alpha,-0.2499999999999999,0.6375,0.65625,9,8,-1
research,q1,glm_5_2_max,GLM-5.2 (max),alpha,-0.2,0.6375,0.65625,9,8,-1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),alpha,-0.8,0.73125,0.75,4,5,1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),alpha,-0.75,0.73125,0.75,4,5,1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),alpha,-0.7000000000000001,0.73125,0.75,4,5,1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),alpha,-0.65,0.73125,0.75,4,5,1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),alpha,-0.6,0.73125,0.75,4,5,1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),alpha,-0.55,0.73125,0.75,4,5,1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),alpha,-0.5,0.73125,0.75,4,5,1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),alpha,-0.44999999999999996,0.73125,0.75,4,5,1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),alpha,-0.39999999999999997,0.73125,0.75,4,5,1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),alpha,-0.35,0.7125,0.73125,4,5,1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),alpha,-0.29999999999999993,0.7125,0.73125,4,5,1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),alpha,-0.2499999999999999,0.7125,0.73125,4,5,1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),alpha,-0.2,0.7125,0.73125,4,5,1
research,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),alpha,-0.8,0.6375,0.65625,2,3,1
research,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),alpha,-0.75,0.6375,0.65625,2,3,1
research,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),alpha,-0.7000000000000001,0.6375,0.65625,2,3,1
research,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),alpha,-0.65,0.6375,0.65625,2,3,1
research,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),alpha,-0.6,0.6375,0.65625,2,3,1
research,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),alpha,-0.55,0.6375,0.65625,2,3,1
research,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),alpha,-0.5,0.6375,0.65625,2,3,1
research,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),alpha,-0.44999999999999996,0.6375,0.65625,2,3,1
research,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),alpha,-0.39999999999999997,0.6375,0.65625,2,3,1
research,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),alpha,-0.35,0.6375,0.65625,2,3,1
research,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),alpha,-0.29999999999999993,0.6375,0.65625,2,3,1
research,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),alpha,-0.2499999999999999,0.6375,0.65625,2,3,1
research,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),alpha,-0.2,0.6375,0.65625,2,3,1
research,q1,kimi_k3_max,Kimi K3 (max reasoning),alpha,-0.8,0.6375,0.65625,3,2,-1
research,q1,kimi_k3_max,Kimi K3 (max reasoning),alpha,-0.75,0.6375,0.65625,3,2,-1
research,q1,kimi_k3_max,Kimi K3 (max reasoning),alpha,-0.7000000000000001,0.6375,0.65625,3,2,-1
research,q1,kimi_k3_max,Kimi K3 (max reasoning),alpha,-0.65,0.6375,0.65625,3,2,-1
research,q1,kimi_k3_max,Kimi K3 (max reasoning),alpha,-0.6,0.6375,0.65625,3,2,-1
research,q1,kimi_k3_max,Kimi K3 (max reasoning),alpha,-0.55,0.6375,0.65625,3,2,-1
research,q1,kimi_k3_max,Kimi K3 (max reasoning),alpha,-0.5,0.6375,0.65625,3,2,-1
research,q1,kimi_k3_max,Kimi K3 (max reasoning),alpha,-0.44999999999999996,0.6375,0.65625,3,2,-1
research,q1,kimi_k3_max,Kimi K3 (max reasoning),alpha,-0.39999999999999997,0.6375,0.65625,3,2,-1
research,q1,kimi_k3_max,Kimi K3 (max reasoning),alpha,-0.35,0.6375,0.65625,3,2,-1
research,q1,kimi_k3_max,Kimi K3 (max reasoning),alpha,-0.29999999999999993,0.6375,0.65625,3,2,-1
research,q1,kimi_k3_max,Kimi K3 (max reasoning),alpha,-0.2499999999999999,0.6375,0.65625,3,2,-1
research,q1,kimi_k3_max,Kimi K3 (max reasoning),alpha,-0.2,0.6375,0.65625,3,2,-1
coding,equal,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,rho,0.55,-0.15000000000000002,-0.1,4,3,-1
coding,equal,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.65,-0.7,-0.6499999999999999,6,5,-1
coding,equal,gpt_5_6_sol_max,GPT-5.6 Sol (max),rho,0.55,-0.15000000000000002,-0.1,3,4,1
coding,equal,qwen3_8_max,Qwen3.8-Max,rho,0.65,-0.7,-0.6499999999999999,5,6,1
coding,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,rho,0.55,-0.15000000000000002,-0.1,4,3,-1
coding,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.65,-0.7,-0.6499999999999999,6,5,-1
coding,q1,gpt_5_6_sol_max,GPT-5.6 Sol (max),rho,0.55,-0.15000000000000002,-0.1,3,4,1
coding,q1,qwen3_8_max,Qwen3.8-Max,rho,0.65,-0.7,-0.6499999999999999,5,6,1
dialogue,equal,claude_opus_4_8_max,Claude Opus 4.8 (max),rho,0.7,-0.3,-0.25,4,5,1
dialogue,equal,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.625,0.14999999999999997,0.19999999999999996,5,4,-1
dialogue,equal,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.64375,-0.1,-0.05000000000000002,5,4,-1
dialogue,equal,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.7,-0.3,-0.25,5,4,-1
dialogue,equal,gpt_5_5_xhigh,GPT-5.5 (xhigh),rho,0.625,0.14999999999999997,0.19999999999999996,4,5,1
dialogue,equal,gpt_5_5_xhigh,GPT-5.5 (xhigh),rho,0.64375,-0.1,-0.05000000000000002,4,5,1
dialogue,q1,claude_opus_4_8_max,Claude Opus 4.8 (max),rho,0.5875,0.14999999999999997,0.19999999999999996,7,6,-1
dialogue,q1,claude_opus_4_8_max,Claude Opus 4.8 (max),rho,0.625,0.0,0.04999999999999999,6,5,-1
dialogue,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.5875,-0.1,-0.05000000000000002,4,3,-1
dialogue,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),rho,0.5875,0.14999999999999997,0.19999999999999996,6,7,1
dialogue,q1,kimi_k3_max,Kimi K3 (max reasoning),rho,0.5875,-0.1,-0.05000000000000002,3,4,1
dialogue,q1,qwen3_8_max,Qwen3.8-Max,rho,0.625,0.0,0.04999999999999999,5,6,1
research,equal,claude_opus_4_8_max,Claude Opus 4.8 (max),rho,0.675,-0.55,-0.5,5,6,1
research,equal,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,rho,0.6,-0.5,-0.44999999999999996,9,10,1
research,equal,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,rho,0.61875,-0.5,-0.44999999999999996,9,10,1
research,equal,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,rho,0.6375,-0.5,-0.44999999999999996,9,10,1
research,equal,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,rho,0.65625,-0.5,-0.44999999999999996,9,10,1
research,equal,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,rho,0.675,-0.44999999999999996,-0.39999999999999997,9,10,1
research,equal,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,rho,0.69375,-0.2499999999999999,-0.2,9,10,1
research,equal,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,rho,0.675,-0.55,-0.5,6,5,-1
research,equal,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,rho,0.73125,-0.75,-0.7000000000000001,5,4,-1
research,equal,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.6,-0.5,-0.44999999999999996,10,9,-1
research,equal,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.61875,-0.5,-0.44999999999999996,10,9,-1
research,equal,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.6375,-0.5,-0.44999999999999996,10,9,-1
research,equal,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.65625,-0.5,-0.44999999999999996,10,9,-1
research,equal,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.675,-0.44999999999999996,-0.39999999999999997,10,9,-1
research,equal,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.69375,-0.2499999999999999,-0.2,10,9,-1
research,equal,gpt_5_5_xhigh,GPT-5.5 (xhigh),rho,0.73125,-0.75,-0.7000000000000001,4,5,1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,rho,0.675,-0.6,-0.55,9,10,1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,rho,0.69375,-0.44999999999999996,-0.39999999999999997,9,10,1
research,q1,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,rho,0.7125,-0.2499999999999999,-0.2,9,10,1
research,q1,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,rho,0.73125,-0.39999999999999997,-0.35,5,4,-1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.61875,-0.8,-0.75,9,8,-1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.6375,-0.39999999999999997,-0.35,9,8,-1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.675,-0.6,-0.55,10,9,-1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.69375,-0.44999999999999996,-0.39999999999999997,10,9,-1
research,q1,gemini_3_1_pro_high,Gemini-3.1-Pro (High),rho,0.7125,-0.2499999999999999,-0.2,10,9,-1
research,q1,glm_5_2_max,GLM-5.2 (max),rho,0.61875,-0.8,-0.75,8,9,1
research,q1,glm_5_2_max,GLM-5.2 (max),rho,0.6375,-0.39999999999999997,-0.35,8,9,1
research,q1,gpt_5_5_xhigh,GPT-5.5 (xhigh),rho,0.73125,-0.39999999999999997,-0.35,4,5,1
