bootstrap_id,source_bootstrap_id,model_id,model_name,model_base_name,model_setting,scenario,scenario_code,scenario_name,utility,source_version
1438,q1_uncertainty_normal_approx_1438,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9763755299453198,Q2_SCENARIO_UTILITY_v1.0
1438,q1_uncertainty_normal_approx_1438,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.8987586254529929,Q2_SCENARIO_UTILITY_v1.0
1438,q1_uncertainty_normal_approx_1438,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.8309908097015937,Q2_SCENARIO_UTILITY_v1.0
1438,q1_uncertainty_normal_approx_1438,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.9161237821375431,Q2_SCENARIO_UTILITY_v1.0
1438,q1_uncertainty_normal_approx_1438,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9288899406575615,Q2_SCENARIO_UTILITY_v1.0
1438,q1_uncertainty_normal_approx_1438,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9679508795349117,Q2_SCENARIO_UTILITY_v1.0
1438,q1_uncertainty_normal_approx_1438,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.8984479648536325,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.9771843420016743,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.9079882839729607,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.8831523148622383,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.897908485231884,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.8687887889229184,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8686744713554068,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.9243145147294338,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.9445512826757473,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.9571709002401191,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8782349792664674,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9362032456690805,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8252308693594039,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6693307990988369,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.669530044326682,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8583383327088224,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6580585414816441,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8442230772754938,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9570233170071225,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.901128846497653,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8208235476934125,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,1.0000010000000001,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.8844270020413125,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.8274539350358859,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.8844569331045374,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.9042989553370786,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.8581429047993367,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8706543543132248,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9066554075942166,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9663918801549493,Q2_SCENARIO_UTILITY_v1.0
1439,q1_uncertainty_normal_approx_1439,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.9127695422869372,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.9428398351146141,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.9048700047227967,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.8349483855441414,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8479170811807281,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.8515912017910242,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8566332101337999,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.8971025482378083,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.9472709406222863,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.9122902701955715,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8758699275378238,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9401819271612205,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8283550268864109,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6490335723154983,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6307611302309205,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8721592039289606,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6564904889266451,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.849383224966335,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9650323201503547,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.8670142226491108,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8594635576018123,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9363964823097309,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.8964961770326799,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.7405998351450619,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9147126516786296,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.8991271529223804,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.8223815098636676,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8673505949671991,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9147775491786171,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9726932128455885,Q2_SCENARIO_UTILITY_v1.0
1440,q1_uncertainty_normal_approx_1440,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.8977028615286209,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.9244565417505473,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.883149671076884,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.819370084863219,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8652089303274098,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.8863958129667304,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8416000928810626,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.8997935133614502,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.9200519827209839,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.9344028952671303,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8312955175259087,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9272043872401566,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8576553039415329,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6485541461912195,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6465832376724336,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8710381153376986,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.647757465461101,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8431961406523663,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9441896998885438,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.8897187519003923,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8348991485016436,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9694908673779009,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.9181074191434255,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.8095667784230894,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9417130103644104,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.9198718418646307,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.8375715836438905,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.9075001219442955,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9361594880632418,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9849258104648945,Q2_SCENARIO_UTILITY_v1.0
1441,q1_uncertainty_normal_approx_1441,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.9244368878453149,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.867242883634488,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8407933446351199,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.8093598144407277,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8932741689403533,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.7984299545530628,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.7829842380862426,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.8535846234641933,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.8773972565467288,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.8588235682668851,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.80378908548827,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9136350092570957,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8572557746013404,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6408239098004901,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6674651189406825,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8880944368624961,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6278180901784304,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8691914034205441,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9521721501271637,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.8909176528557687,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8554265635388115,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9641488530260112,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.940331136879149,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.8560679005105319,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9537836378812844,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.9400906139461499,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.838095372097839,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8937967339856966,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9491694047586079,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9931473897693908,Q2_SCENARIO_UTILITY_v1.0
1442,q1_uncertainty_normal_approx_1442,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.9350261052351906,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.924691026125781,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8698718449720713,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.8283118297710694,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.9098857076488497,Q2_SCENARIO_UTILITY_v1.0
