bootstrap,model_id,overall_score,rank
915,qwen3_8_max,40.244762323630326,5
915,deepseek_v4_flash_max,35.89348396411589,6
915,gpt_5_6_sol_max,34.13616064197612,7
915,gpt_5_5_xhigh,32.66951608446674,8
915,claude_fable_5_max,28.420396851551093,9
915,gemini_3_1_pro_high,22.3925959146965,10
916,claude_fable_5_max,80.79752799033626,1
916,gpt_5_5_xhigh,72.01331440006446,2
916,gemini_3_1_pro_high,71.10153248048448,3
916,kimi_k3_max,62.12754067033045,4
916,claude_opus_4_8_max,52.228288739354966,5
916,gpt_5_6_sol_max,50.24839437094475,6
916,qwen3_8_max,48.0538977801282,7
916,deepseek_v4_flash_max,40.656920747257004,8
916,deepseek_v4_pro_max,40.137956577813256,9
916,glm_5_2_max,29.817638709946984,10
917,claude_fable_5_max,71.53247537618762,1
917,claude_opus_4_8_max,60.9908842286803,2
917,deepseek_v4_pro_max,54.503115470291974,3
917,deepseek_v4_flash_max,52.471087108969805,4
917,gpt_5_5_xhigh,51.305817473428625,5
917,gpt_5_6_sol_max,50.27494781902334,6
917,kimi_k3_max,45.98763939078147,7
917,glm_5_2_max,44.39771439648959,8
917,qwen3_8_max,29.04901549062707,9
917,gemini_3_1_pro_high,15.337090494141345,10
918,gpt_5_6_sol_max,60.06409925494863,1
918,gemini_3_1_pro_high,57.019953997699844,2
918,claude_fable_5_max,53.50083107129726,3
918,deepseek_v4_flash_max,45.82895815748708,4
918,claude_opus_4_8_max,44.4234627676215,5
918,qwen3_8_max,40.8729473659061,6
918,glm_5_2_max,33.70087903161835,7
918,deepseek_v4_pro_max,30.89894522400507,8
918,gpt_5_5_xhigh,30.404666776604834,9
918,kimi_k3_max,29.04422921719021,10
919,claude_fable_5_max,72.30592308988363,1
919,deepseek_v4_flash_max,47.33462970832676,2
919,kimi_k3_max,43.091346383488535,3
919,deepseek_v4_pro_max,37.77099189563823,4
919,gemini_3_1_pro_high,37.55880420398345,5
919,claude_opus_4_8_max,37.411582577113535,6
919,glm_5_2_max,36.154875529168066,7
919,gpt_5_5_xhigh,35.725269378444835,8
919,gpt_5_6_sol_max,28.06709501569658,9
919,qwen3_8_max,27.663057553203366,10
920,deepseek_v4_pro_max,79.63225728536094,1
920,gpt_5_5_xhigh,76.21219453014712,2
920,gpt_5_6_sol_max,73.39515454370124,3
920,kimi_k3_max,67.44842588815872,4
920,gemini_3_1_pro_high,57.864953056212286,5
920,deepseek_v4_flash_max,42.104944871363415,6
920,claude_opus_4_8_max,39.707343861512626,7
920,qwen3_8_max,35.24206422727091,8
920,claude_fable_5_max,32.17997075719283,9
920,glm_5_2_max,17.531949956850724,10
921,claude_fable_5_max,75.21083141351012,1
921,gpt_5_6_sol_max,65.49790909867026,2
921,gpt_5_5_xhigh,61.05751474975334,3
921,deepseek_v4_flash_max,54.48266142266432,4
921,deepseek_v4_pro_max,51.209416283488004,5
921,claude_opus_4_8_max,47.63219796343638,6
921,qwen3_8_max,47.32074624424604,7
921,kimi_k3_max,30.267020784477776,8
921,gemini_3_1_pro_high,30.24468614895566,9
921,glm_5_2_max,14.526353450550342,10
922,deepseek_v4_flash_max,69.8436289150011,1
922,gpt_5_5_xhigh,57.89564862530949,2
922,qwen3_8_max,50.714906170639175,3
922,deepseek_v4_pro_max,47.3789067097835,4
922,claude_opus_4_8_max,46.332625718189355,5
922,kimi_k3_max,43.78136395019633,6
922,gpt_5_6_sol_max,37.911778510950654,7
922,glm_5_2_max,37.32614825809863,8
922,claude_fable_5_max,31.46447527893313,9
922,gemini_3_1_pro_high,30.69965070408464,10
923,deepseek_v4_pro_max,73.55402887940723,1
923,claude_fable_5_max,73.4417666004947,2
923,gpt_5_6_sol_max,65.145485795532,3
923,deepseek_v4_flash_max,56.869294855047926,4
923,glm_5_2_max,51.70064323604672,5
923,kimi_k3_max,46.23594861528873,6
923,qwen3_8_max,45.559316690623994,7
923,claude_opus_4_8_max,45.208556626425114,8
923,gpt_5_5_xhigh,42.927810782737026,9
923,gemini_3_1_pro_high,36.53901710784979,10
924,claude_opus_4_8_max,69.86570663036294,1
924,gpt_5_6_sol_max,66.47989038565329,2
924,gpt_5_5_xhigh,52.051839171592796,3
924,deepseek_v4_pro_max,49.76312916716259,4
924,deepseek_v4_flash_max,44.648288068662765,5
924,gemini_3_1_pro_high,44.410326259918754,6
924,claude_fable_5_max,43.47876311753252,7
924,kimi_k3_max,40.197450899673484,8
924,glm_5_2_max,33.858020934355984,9
924,qwen3_8_max,22.393303064445213,10
925,kimi_k3_max,79.51324648516574,1
925,claude_opus_4_8_max,71.14152502757878,2
925,glm_5_2_max,70.05669846284177,3
925,qwen3_8_max,65.38465852845168,4
925,gpt_5_6_sol_max,63.5512104606194,5
925,gemini_3_1_pro_high,60.95104437005508,6
925,gpt_5_5_xhigh,48.44961740397157,7
925,deepseek_v4_pro_max,42.30860869624013,8
925,deepseek_v4_flash_max,39.93598579062406,9
925,claude_fable_5_max,38.278949538145184,10
926,gemini_3_1_pro_high,74.14180843013676,1
926,qwen3_8_max,59.5166644982898,2
926,deepseek_v4_flash_max,56.6787684629871,3
926,deepseek_v4_pro_max,55.81255705501128,4
926,kimi_k3_max,54.759876594299016,5
926,claude_fable_5_max,52.53677149063005,6
926,gpt_5_5_xhigh,50.88469474421834,7
926,gpt_5_6_sol_max,49.697186249495395,8
926,claude_opus_4_8_max,45.71036470230677,9
926,glm_5_2_max,15.185111850123423,10
927,deepseek_v4_pro_max,69.20748690735695,1
927,gemini_3_1_pro_high,65.16418757748656,2
927,kimi_k3_max,42.95206248000689,3
927,gpt_5_6_sol_max,38.29443749496532,4
927,glm_5_2_max,37.26473023590007,5
927,claude_opus_4_8_max,29.77472136654584,6
927,gpt_5_5_xhigh,28.544244509989895,7
927,qwen3_8_max,24.59920408995209,8
927,deepseek_v4_flash_max,19.371532130233234,9
927,claude_fable_5_max,17.59289692913337,10
928,deepseek_v4_pro_max,72.0794041435176,1
928,deepseek_v4_flash_max,67.85995967177519,2
928,qwen3_8_max,64.96846220735387,3
928,gpt_5_5_xhigh,62.42937749512835,4
928,claude_fable_5_max,56.38224300078837,5
928,gpt_5_6_sol_max,52.93854624139769,6
928,kimi_k3_max,51.75766942260157,7
928,claude_opus_4_8_max,45.81357819114743,8
928,gemini_3_1_pro_high,32.110329600428514,9
928,glm_5_2_max,20.849556360233965,10
929,claude_fable_5_max,77.05086617818263,1
929,deepseek_v4_pro_max,66.19001124689673,2
929,claude_opus_4_8_max,56.297262127231555,3
929,kimi_k3_max,48.25762381302252,4
929,gemini_3_1_pro_high,47.86494141674615,5
929,gpt_5_6_sol_max,44.937230763594556,6
929,qwen3_8_max,38.818586494961366,7
929,deepseek_v4_flash_max,29.93618998120753,8
929,gpt_5_5_xhigh,26.069968759352456,9
929,glm_5_2_max,25.780167977330613,10
930,claude_fable_5_max,79.43281810427844,1
930,kimi_k3_max,62.71090610184416,2
930,qwen3_8_max,62.46227447458784,3
930,gpt_5_6_sol_max,62.29455124174252,4
930,deepseek_v4_pro_max,58.32609808694099,5
930,claude_opus_4_8_max,55.410427706233506,6
930,deepseek_v4_flash_max,52.811842573636994,7
930,gemini_3_1_pro_high,50.328669823776906,8
930,gpt_5_5_xhigh,44.95500486805139,9
930,glm_5_2_max,31.244616084002015,10
931,gpt_5_6_sol_max,77.41333125166616,1
931,kimi_k3_max,65.61102669530626,2
931,deepseek_v4_flash_max,62.1068965598966,3
931,claude_opus_4_8_max,56.396472203076584,4
931,claude_fable_5_max,51.784729272138364,5
931,qwen3_8_max,48.07589994974323,6
931,deepseek_v4_pro_max,45.555850204743344,7
931,gpt_5_5_xhigh,44.80832128432531,8
931,glm_5_2_max,38.962559221151004,9
931,gemini_3_1_pro_high,36.50677533369412,10
932,deepseek_v4_pro_max,88.71906021667868,1
932,glm_5_2_max,73.95786409699294,2
932,claude_fable_5_max,65.95169465941231,3
932,gemini_3_1_pro_high,61.43606317316434,4
932,claude_opus_4_8_max,56.13919248403193,5
932,qwen3_8_max,53.5291876284832,6
932,kimi_k3_max,52.390715346906774,7
932,deepseek_v4_flash_max,48.44319328413325,8
932,gpt_5_5_xhigh,40.32438341428434,9
932,gpt_5_6_sol_max,37.659614857971945,10
933,claude_fable_5_max,84.71406804752745,1
933,deepseek_v4_flash_max,43.748839794760094,2
933,gpt_5_5_xhigh,37.13921672653241,3
933,deepseek_v4_pro_max,33.42417672043106,4
933,gpt_5_6_sol_max,32.94779751433726,5
933,gemini_3_1_pro_high,27.59649369238663,6
933,qwen3_8_max,24.73355420694905,7
933,glm_5_2_max,23.293574533042047,8
933,kimi_k3_max,23.221564892112298,9
933,claude_opus_4_8_max,22.727727655275423,10
934,kimi_k3_max,58.48389077526572,1
934,deepseek_v4_flash_max,55.18989061855875,2
934,claude_opus_4_8_max,54.56975818839975,3
934,gpt_5_5_xhigh,49.661464552093975,4
934,gemini_3_1_pro_high,45.2274689306482,5
934,glm_5_2_max,42.58757246499104,6
934,deepseek_v4_pro_max,41.0206755381662,7
934,qwen3_8_max,33.566636303935674,8
934,claude_fable_5_max,32.296977366441,9
934,gpt_5_6_sol_max,21.269777004467034,10
935,claude_fable_5_max,78.20420377675444,1
935,kimi_k3_max,55.30724089688367,2
935,deepseek_v4_pro_max,54.33963497283608,3
935,gemini_3_1_pro_high,48.60107445386064,4
935,gpt_5_6_sol_max,48.21309853040254,5
935,claude_opus_4_8_max,43.16839406975073,6
935,qwen3_8_max,42.74578824832875,7
935,glm_5_2_max,39.5914862194861,8
935,gpt_5_5_xhigh,38.88553973816276,9
935,deepseek_v4_flash_max,20.81131318430439,10
936,claude_fable_5_max,70.29820767143497,1
936,kimi_k3_max,54.42951015945621,2
936,deepseek_v4_flash_max,52.22600313964889,3
936,gemini_3_1_pro_high,48.84612223030506,4
936,gpt_5_5_xhigh,46.262770351544596,5
936,claude_opus_4_8_max,41.295234108651975,6
936,deepseek_v4_pro_max,40.50099301627346,7
936,gpt_5_6_sol_max,33.99322820656755,8
936,qwen3_8_max,29.212065167224967,9
936,glm_5_2_max,28.03009979152666,10
937,gemini_3_1_pro_high,60.41413631710278,1
937,claude_fable_5_max,58.31925846782755,2
937,gpt_5_5_xhigh,58.243127874677484,3
937,deepseek_v4_flash_max,51.93331452789633,4
937,claude_opus_4_8_max,40.92302820706219,5
937,glm_5_2_max,39.49829982921188,6
937,gpt_5_6_sol_max,38.825033016265294,7
937,kimi_k3_max,28.68117257471509,8
937,qwen3_8_max,28.411702359186116,9
937,deepseek_v4_pro_max,25.807807502985444,10
938,claude_fable_5_max,86.71612049227454,1
938,gpt_5_5_xhigh,44.41386934950053,2
938,gemini_3_1_pro_high,42.47686953954433,3
938,gpt_5_6_sol_max,41.90796608363439,4
938,kimi_k3_max,41.04445694771731,5
938,deepseek_v4_pro_max,39.357407628274984,6
938,glm_5_2_max,37.738165445358604,7
938,qwen3_8_max,35.85432425059679,8
938,deepseek_v4_flash_max,29.941518715301648,9
938,claude_opus_4_8_max,28.261429585687004,10
939,claude_fable_5_max,67.84326145868897,1
939,claude_opus_4_8_max,65.5490020525165,2
939,gpt_5_5_xhigh,61.57816100154215,3
939,qwen3_8_max,50.72508474446576,4
939,gpt_5_6_sol_max,47.81229586210132,5
939,deepseek_v4_pro_max,39.880007952887524,6
939,gemini_3_1_pro_high,28.053644685871674,7
939,kimi_k3_max,20.77356363552588,8
939,deepseek_v4_flash_max,19.628385117268227,9
939,glm_5_2_max,19.097336201137438,10
940,deepseek_v4_flash_max,67.76142320258236,1
940,claude_fable_5_max,62.98193608588327,2
940,gpt_5_6_sol_max,52.64988012187773,3
940,kimi_k3_max,51.010933979470835,4
940,gpt_5_5_xhigh,46.502516052517706,5
940,claude_opus_4_8_max,39.044383556188386,6
940,qwen3_8_max,38.177712813649904,7
940,gemini_3_1_pro_high,36.1646529999976,8
940,glm_5_2_max,34.906407615838624,9
940,deepseek_v4_pro_max,21.130714612757682,10
941,gemini_3_1_pro_high,73.73201069456411,1
941,gpt_5_6_sol_max,66.14402600799497,2
941,claude_opus_4_8_max,56.979832541788916,3
941,claude_fable_5_max,56.59974111127035,4
941,deepseek_v4_pro_max,56.226308023667016,5
941,gpt_5_5_xhigh,41.15828153477611,6
941,kimi_k3_max,39.28364484171016,7
941,glm_5_2_max,37.17278697310763,8
941,qwen3_8_max,35.606217589126615,9
941,deepseek_v4_flash_max,24.03231090371572,10
942,deepseek_v4_pro_max,75.12947585186507,1
942,claude_fable_5_max,71.41877780782998,2
942,gpt_5_5_xhigh,71.28113397255828,3
942,deepseek_v4_flash_max,64.96814588713286,4
942,glm_5_2_max,62.76758692990348,5
942,gpt_5_6_sol_max,53.26146459810502,6
942,gemini_3_1_pro_high,44.010355467014264,7
942,claude_opus_4_8_max,43.698842910396536,8
942,kimi_k3_max,34.04737857867727,9
942,qwen3_8_max,33.12128350828234,10
943,claude_fable_5_max,68.93015410507542,1
943,gpt_5_5_xhigh,65.11566123912353,2
943,claude_opus_4_8_max,63.67502141899979,3
943,deepseek_v4_pro_max,50.49745596968006,4
943,deepseek_v4_flash_max,41.392952991982725,5
943,qwen3_8_max,36.49303293052982,6
943,kimi_k3_max,32.80936634480753,7
943,glm_5_2_max,29.47882063457522,8
943,gpt_5_6_sol_max,25.838084548463783,9
943,gemini_3_1_pro_high,21.721180770246406,10
944,claude_fable_5_max,76.14874180420772,1
944,deepseek_v4_pro_max,63.98864883872105,2
944,kimi_k3_max,59.14097900670018,3
944,gpt_5_5_xhigh,50.573399158907975,4
944,deepseek_v4_flash_max,50.27186633710391,5
944,glm_5_2_max,50.09485229599725,6
944,gemini_3_1_pro_high,49.673815165119116,7
944,claude_opus_4_8_max,46.35098641741273,8
944,gpt_5_6_sol_max,39.498638499327555,9
944,qwen3_8_max,30.01016776880045,10
945,claude_fable_5_max,81.14361860740739,1
945,glm_5_2_max,59.294727279016975,2
945,qwen3_8_max,55.78765020482001,3
945,gemini_3_1_pro_high,53.980783748997354,4
945,gpt_5_5_xhigh,47.90623448907613,5
945,deepseek_v4_flash_max,39.86886732607584,6
945,deepseek_v4_pro_max,39.76866159716321,7
945,claude_opus_4_8_max,39.168017025146476,8
945,kimi_k3_max,38.701561468790956,9
945,gpt_5_6_sol_max,37.49098458584528,10
946,claude_fable_5_max,81.11508152053952,1
946,deepseek_v4_flash_max,68.00701174602673,2
946,gpt_5_5_xhigh,66.42180727311887,3
946,claude_opus_4_8_max,59.35881903946077,4
946,gpt_5_6_sol_max,55.44632462800196,5
946,kimi_k3_max,53.68512456788404,6
946,glm_5_2_max,40.13867706803954,7
946,qwen3_8_max,37.42347417317852,8
946,gemini_3_1_pro_high,34.965823578106736,9
946,deepseek_v4_pro_max,25.01576284760592,10
947,deepseek_v4_pro_max,65.72929976470175,1
947,kimi_k3_max,65.12806389522636,2
947,glm_5_2_max,63.89469301763272,3
947,gpt_5_5_xhigh,53.24568246802991,4
947,gpt_5_6_sol_max,41.94105357347016,5
947,claude_fable_5_max,41.907290429910695,6
947,qwen3_8_max,38.421766685847075,7
947,claude_opus_4_8_max,37.304086482496004,8
947,deepseek_v4_flash_max,30.113493310920717,9
947,gemini_3_1_pro_high,29.09948537678377,10
948,gemini_3_1_pro_high,80.45556475832903,1
948,claude_fable_5_max,74.72753545979396,2
948,gpt_5_6_sol_max,63.88893584023717,3
948,deepseek_v4_pro_max,63.858779203175544,4
948,gpt_5_5_xhigh,56.143429051697716,5
948,claude_opus_4_8_max,51.82094304316912,6
948,kimi_k3_max,50.449304094358915,7
948,deepseek_v4_flash_max,46.324189210063395,8
948,glm_5_2_max,30.384685959779212,9
948,qwen3_8_max,29.861385749307978,10
949,claude_fable_5_max,77.94528000938871,1
949,glm_5_2_max,58.299406650013225,2
949,deepseek_v4_pro_max,53.86635819413229,3
949,gpt_5_5_xhigh,50.772189992006716,4
949,qwen3_8_max,44.92109976149491,5
949,claude_opus_4_8_max,44.69863515257698,6
949,kimi_k3_max,41.59551419558545,7
949,deepseek_v4_flash_max,41.20259756727753,8
949,gemini_3_1_pro_high,37.87265623296108,9
949,gpt_5_6_sol_max,22.38406324282488,10
950,claude_fable_5_max,78.95078884044032,1
950,deepseek_v4_flash_max,59.83253701376225,2
950,kimi_k3_max,46.58232683890012,3
950,gpt_5_6_sol_max,46.40730129886548,4
950,deepseek_v4_pro_max,44.616651037522054,5
950,claude_opus_4_8_max,43.60641098518812,6
950,gemini_3_1_pro_high,39.62309486869411,7
950,qwen3_8_max,34.58937993708517,8
950,gpt_5_5_xhigh,34.15419405021889,9
950,glm_5_2_max,29.750963424110402,10
951,deepseek_v4_flash_max,76.8933213017197,1
951,kimi_k3_max,76.61659338830798,2
951,gpt_5_6_sol_max,75.75948071719439,3
951,glm_5_2_max,69.05397577272836,4
951,claude_opus_4_8_max,67.60500734918581,5
951,gpt_5_5_xhigh,66.46716297868096,6
951,qwen3_8_max,58.881568021104606,7
951,gemini_3_1_pro_high,52.895629098458215,8
951,claude_fable_5_max,31.80627320563849,9
951,deepseek_v4_pro_max,16.54847342584119,10
952,qwen3_8_max,61.208367913066176,1
952,deepseek_v4_flash_max,58.02582886776162,2
952,deepseek_v4_pro_max,57.92089444628128,3
952,gpt_5_5_xhigh,52.43443977199826,4
952,claude_fable_5_max,39.674591903401236,5
952,claude_opus_4_8_max,37.12833690980551,6
952,gemini_3_1_pro_high,35.51902724490589,7
952,kimi_k3_max,31.928054195647448,8
952,glm_5_2_max,27.65168574124101,9
952,gpt_5_6_sol_max,24.96878646676388,10
953,deepseek_v4_pro_max,84.65554145653886,1
953,gemini_3_1_pro_high,68.84021917079491,2
953,glm_5_2_max,66.27536848785428,3
953,gpt_5_5_xhigh,66.18643932815029,4
953,claude_opus_4_8_max,51.46749410280228,5
953,qwen3_8_max,49.921245894455815,6
953,gpt_5_6_sol_max,48.678442780813825,7
953,kimi_k3_max,44.26481141876499,8
953,claude_fable_5_max,33.69754114478606,9
953,deepseek_v4_flash_max,22.0359234576426,10
954,claude_fable_5_max,67.38144058448847,1
954,claude_opus_4_8_max,57.68092653883048,2
954,glm_5_2_max,54.31508950944613,3
954,gemini_3_1_pro_high,49.317851757716575,4
954,gpt_5_5_xhigh,47.38927811339061,5
954,kimi_k3_max,43.845254278109664,6
954,deepseek_v4_flash_max,42.24799443148236,7
954,deepseek_v4_pro_max,37.485392572314545,8
954,qwen3_8_max,19.707280377989612,9
954,gpt_5_6_sol_max,19.039545572397074,10
955,gemini_3_1_pro_high,65.75744186058884,1
955,claude_fable_5_max,64.59830907189546,2
955,gpt_5_6_sol_max,61.054645555473186,3
955,deepseek_v4_flash_max,60.46912427871087,4
955,claude_opus_4_8_max,58.97213456724367,5
955,kimi_k3_max,52.9090743023866,6
955,gpt_5_5_xhigh,44.06374505645748,7
955,qwen3_8_max,33.94239698479085,8
955,glm_5_2_max,25.3293970139674,9
955,deepseek_v4_pro_max,18.756568123511613,10
956,claude_fable_5_max,80.79240952716374,1
956,qwen3_8_max,60.95874315670436,2
956,deepseek_v4_flash_max,60.45560969134951,3
956,kimi_k3_max,46.51645597024131,4
956,glm_5_2_max,44.88889542751118,5
956,gemini_3_1_pro_high,43.533801668040724,6
956,gpt_5_5_xhigh,41.737899077650574,7
956,claude_opus_4_8_max,31.431680497460697,8
956,gpt_5_6_sol_max,27.745563238518134,9
956,deepseek_v4_pro_max,24.180216670305853,10
957,qwen3_8_max,73.71222868710899,1
957,kimi_k3_max,62.125704557932835,2
957,gpt_5_5_xhigh,58.38602179264408,3
957,deepseek_v4_flash_max,47.04110254235805,4
957,claude_opus_4_8_max,46.65251574719106,5
957,glm_5_2_max,45.169585415403304,6
957,deepseek_v4_pro_max,42.087469136631604,7
957,claude_fable_5_max,39.64829996454536,8
957,gpt_5_6_sol_max,39.59003295898576,9
957,gemini_3_1_pro_high,37.09502508859562,10
958,claude_fable_5_max,81.1459800372497,1
958,deepseek_v4_pro_max,58.57852073313997,2
958,gpt_5_6_sol_max,37.585314189744025,3
958,glm_5_2_max,34.06143716545719,4
958,gpt_5_5_xhigh,29.85440021889226,5
958,deepseek_v4_flash_max,28.206187003138705,6
958,qwen3_8_max,24.89128661351055,7
958,claude_opus_4_8_max,24.601549649268904,8
958,gemini_3_1_pro_high,23.084398827184373,9
958,kimi_k3_max,20.73664586446568,10
959,deepseek_v4_flash_max,78.27954856923921,1
959,gpt_5_6_sol_max,66.39079374629435,2
959,deepseek_v4_pro_max,62.80901819153557,3
959,claude_fable_5_max,60.97639230147784,4
959,gpt_5_5_xhigh,57.67293768138472,5
959,kimi_k3_max,52.029741744404404,6
959,qwen3_8_max,41.09946103023269,7
959,glm_5_2_max,38.64763646866138,8
959,gemini_3_1_pro_high,33.45702082367167,9
959,claude_opus_4_8_max,30.72205054945786,10
960,glm_5_2_max,59.78320862440107,1
960,gpt_5_6_sol_max,55.88932639827521,2
960,deepseek_v4_flash_max,55.44210273440342,3
960,claude_opus_4_8_max,48.05635940202783,4
960,claude_fable_5_max,47.49866343486822,5
960,qwen3_8_max,38.893552593004316,6
960,gemini_3_1_pro_high,38.55404640730892,7
960,kimi_k3_max,37.85832845546726,8
960,gpt_5_5_xhigh,34.326060905460935,9
960,deepseek_v4_pro_max,26.695196923115393,10
961,deepseek_v4_flash_max,88.98167775285032,1
961,qwen3_8_max,61.86036064589492,2
961,claude_fable_5_max,59.66783571862425,3
961,claude_opus_4_8_max,55.04595042884113,4
961,kimi_k3_max,50.45985797125756,5
961,gpt_5_5_xhigh,49.651413825992186,6
961,gemini_3_1_pro_high,45.53368697804582,7
961,gpt_5_6_sol_max,30.70052890610069,8
961,glm_5_2_max,30.57750340694617,9
961,deepseek_v4_pro_max,13.236534101064718,10
962,deepseek_v4_pro_max,71.11828184658323,1
962,kimi_k3_max,69.35232987880121,2
962,claude_opus_4_8_max,63.113752599837376,3
962,glm_5_2_max,60.25783523703435,4
962,deepseek_v4_flash_max,53.80130164600016,5
962,qwen3_8_max,46.227543547214154,6
962,claude_fable_5_max,45.316217090770536,7
962,gpt_5_6_sol_max,35.9314424154311,8
962,gpt_5_5_xhigh,26.770291725904073,9
962,gemini_3_1_pro_high,23.944090648798614,10
963,gemini_3_1_pro_high,68.34640674055171,1
963,kimi_k3_max,67.53358505377885,2
963,deepseek_v4_flash_max,47.47679135908696,3
963,claude_fable_5_max,46.07606498832548,4
963,qwen3_8_max,42.65764577748702,5
963,gpt_5_6_sol_max,40.53428085591598,6
963,claude_opus_4_8_max,39.960120743082484,7
963,gpt_5_5_xhigh,31.99242421151721,8
963,glm_5_2_max,27.276463983577614,9
963,deepseek_v4_pro_max,17.705139032008894,10
964,claude_fable_5_max,60.92193010631338,1
964,deepseek_v4_pro_max,56.42706053539006,2
964,qwen3_8_max,55.30655516448142,3
964,claude_opus_4_8_max,50.19929398949308,4
964,deepseek_v4_flash_max,46.887024498221486,5
964,gpt_5_5_xhigh,41.51265041990774,6
964,gpt_5_6_sol_max,40.80546630872396,7
964,kimi_k3_max,37.87511901486834,8
964,glm_5_2_max,34.42854488558609,9
964,gemini_3_1_pro_high,24.047066229870886,10
965,qwen3_8_max,68.88267293273877,1
965,deepseek_v4_flash_max,64.03932957198091,2
965,glm_5_2_max,61.649548149302916,3
965,claude_opus_4_8_max,61.053835598029686,4
965,gemini_3_1_pro_high,57.393352896526316,5
965,gpt_5_5_xhigh,51.32603719433883,6
965,kimi_k3_max,43.12137595383403,7
965,gpt_5_6_sol_max,31.416571636698276,8
965,claude_fable_5_max,29.406729475397228,9
965,deepseek_v4_pro_max,11.765319864033765,10
966,gpt_5_5_xhigh,73.19538548066893,1
966,kimi_k3_max,63.04540060219124,2
966,deepseek_v4_flash_max,60.189363004356835,3
966,claude_opus_4_8_max,53.05862986815789,4
966,gpt_5_6_sol_max,42.65663241230388,5
966,glm_5_2_max,39.77986879586686,6
966,claude_fable_5_max,38.59060531953904,7
966,qwen3_8_max,35.58925054531646,8
966,gemini_3_1_pro_high,31.13495540329602,9
966,deepseek_v4_pro_max,30.66731542956689,10
967,qwen3_8_max,60.785697787962505,1
967,gpt_5_5_xhigh,58.51390508913811,2
967,deepseek_v4_pro_max,57.90177174801829,3
967,claude_opus_4_8_max,55.21698680958275,4
967,gpt_5_6_sol_max,49.05400445021641,5
967,claude_fable_5_max,46.063132212276415,6
967,deepseek_v4_flash_max,45.030562840028566,7
967,glm_5_2_max,43.509092258934245,8
967,gemini_3_1_pro_high,41.028547296167076,9
967,kimi_k3_max,40.43119171593941,10
968,claude_fable_5_max,76.67074034048427,1
968,deepseek_v4_pro_max,60.99237967632179,2
968,gpt_5_6_sol_max,56.052803911431354,3
968,kimi_k3_max,43.802813420808214,4
968,claude_opus_4_8_max,42.509085734837186,5
968,deepseek_v4_flash_max,37.355701313414315,6
968,qwen3_8_max,34.93839235100219,7
968,glm_5_2_max,31.052500783830677,8
968,gpt_5_5_xhigh,29.227074552674296,9
968,gemini_3_1_pro_high,18.889855024716503,10
969,deepseek_v4_pro_max,90.11473942887402,1
969,claude_fable_5_max,59.776194662084094,2
969,qwen3_8_max,55.54684437350153,3
969,gpt_5_6_sol_max,51.88641827738559,4
969,gpt_5_5_xhigh,50.43049494697703,5
969,gemini_3_1_pro_high,48.501437426262214,6
969,claude_opus_4_8_max,46.984638481416305,7
969,glm_5_2_max,43.83467931739294,8
969,kimi_k3_max,25.380271131239226,9
969,deepseek_v4_flash_max,21.839478411363892,10
970,deepseek_v4_pro_max,90.44931895335728,1
970,gpt_5_5_xhigh,52.96573947409797,2
970,glm_5_2_max,47.86686983172951,3
970,gpt_5_6_sol_max,46.306284042119756,4
970,gemini_3_1_pro_high,41.955058152226364,5
970,kimi_k3_max,39.19871998117788,6
970,claude_fable_5_max,35.382592668666895,7
970,claude_opus_4_8_max,33.7689712738916,8
970,qwen3_8_max,23.985479827117302,9
970,deepseek_v4_flash_max,22.311811936545787,10
971,claude_fable_5_max,77.12953494309998,1
971,glm_5_2_max,49.82745593103647,2
971,gpt_5_5_xhigh,44.51494817938005,3
971,deepseek_v4_flash_max,42.80573278593903,4
971,qwen3_8_max,39.75773543756782,5
971,gemini_3_1_pro_high,38.26069674182842,6
971,claude_opus_4_8_max,36.298599541865336,7
971,gpt_5_6_sol_max,34.89690384470901,8
971,kimi_k3_max,34.29818288656601,9
971,deepseek_v4_pro_max,26.02039568491292,10
972,deepseek_v4_flash_max,79.71374256756613,1
972,qwen3_8_max,71.07343688981821,2
972,kimi_k3_max,59.03874448498104,3
972,gpt_5_6_sol_max,57.67906626672201,4
972,gemini_3_1_pro_high,54.03800614332067,5
972,gpt_5_5_xhigh,53.09543652308707,6
972,glm_5_2_max,50.47397136497537,7
972,claude_fable_5_max,39.76731677876101,8
972,claude_opus_4_8_max,32.16566122611003,9
972,deepseek_v4_pro_max,20.679938476152095,10
973,gemini_3_1_pro_high,75.05978092979036,1
973,kimi_k3_max,72.65274389376756,2
973,gpt_5_6_sol_max,69.14382778214947,3
973,glm_5_2_max,58.20007197804667,4
973,gpt_5_5_xhigh,57.64382332247257,5
973,deepseek_v4_flash_max,55.165234524544275,6
973,claude_opus_4_8_max,52.93746703418576,7
973,qwen3_8_max,45.062330566581615,8
973,claude_fable_5_max,44.169924612704435,9
973,deepseek_v4_pro_max,40.499035140786035,10
974,deepseek_v4_pro_max,87.25852282597016,1
974,gpt_5_6_sol_max,52.86022931234083,2
974,gpt_5_5_xhigh,50.93817218756617,3
974,gemini_3_1_pro_high,49.34750226258641,4
974,claude_fable_5_max,48.855137224112,5
974,claude_opus_4_8_max,48.21097952897877,6
974,qwen3_8_max,44.43153433330147,7
974,kimi_k3_max,41.69365702483056,8
974,glm_5_2_max,30.665627860005458,9
974,deepseek_v4_flash_max,17.254421763458335,10
975,claude_fable_5_max,81.17464347962161,1
