bootstrap,model_id,overall_score,rank
863,claude_fable_5_max,51.52965961199523,2
863,gpt_5_5_xhigh,41.364925299652754,3
863,gpt_5_6_sol_max,38.02476791642826,4
863,gemini_3_1_pro_high,30.831676916403964,5
863,qwen3_8_max,29.04049833061212,6
863,kimi_k3_max,27.00586536103074,7
864,claude_fable_5_max,67.50089287243782,1
864,gpt_5_5_xhigh,66.67947909243242,2
864,gemini_3_1_pro_high,43.157934912087285,3
864,claude_opus_4_8_max,40.95540023104638,4
864,kimi_k3_max,37.97571936908697,5
864,qwen3_8_max,37.16842484332365,6
864,gpt_5_6_sol_max,32.20319228744702,7
865,gpt_5_6_sol_max,85.97245143211796,1
865,kimi_k3_max,77.30944345194641,2
865,gemini_3_1_pro_high,58.63322721482801,3
865,claude_fable_5_max,37.98389188643333,4
865,claude_opus_4_8_max,36.8775085473195,5
865,gpt_5_5_xhigh,34.33369194086179,6
865,qwen3_8_max,31.99858145709882,7
866,claude_opus_4_8_max,48.92037168297257,1
866,gpt_5_6_sol_max,47.59797861422912,2
866,gpt_5_5_xhigh,47.01989574917745,3
866,kimi_k3_max,45.33097902091538,4
866,claude_fable_5_max,42.457023251155576,5
866,qwen3_8_max,33.5300635769948,6
866,gemini_3_1_pro_high,26.94710646605321,7
867,claude_opus_4_8_max,75.3962969477775,1
867,gpt_5_6_sol_max,53.94000862155725,2
867,claude_fable_5_max,49.14213632121056,3
867,qwen3_8_max,36.04649411052447,4
867,gemini_3_1_pro_high,30.71332732692676,5
867,gpt_5_5_xhigh,22.20206421818815,6
867,kimi_k3_max,20.42692712315411,7
868,claude_fable_5_max,81.07789516040638,1
868,gemini_3_1_pro_high,79.46778130591544,2
868,kimi_k3_max,68.34827199932204,3
868,gpt_5_6_sol_max,55.048811680481634,4
868,claude_opus_4_8_max,50.8207983004944,5
868,qwen3_8_max,45.380201129181785,6
868,gpt_5_5_xhigh,18.072255466079067,7
869,claude_fable_5_max,65.6221454057439,1
869,qwen3_8_max,61.410832752460664,2
869,gemini_3_1_pro_high,58.76401410852424,3
869,kimi_k3_max,47.800481679110064,4
869,claude_opus_4_8_max,45.65502932738646,5
869,gpt_5_6_sol_max,43.48591583318485,6
869,gpt_5_5_xhigh,29.990986282154363,7
870,claude_fable_5_max,68.32807840403909,1
870,gpt_5_5_xhigh,67.89392893186621,2
870,kimi_k3_max,62.97592711872004,3
870,gpt_5_6_sol_max,55.2266719946809,4
870,qwen3_8_max,49.96193128472648,5
870,claude_opus_4_8_max,35.47561933565732,6
870,gemini_3_1_pro_high,34.482895168025536,7
871,claude_fable_5_max,86.07870437616356,1
871,kimi_k3_max,69.36042904270721,2
871,gemini_3_1_pro_high,58.21957547513895,3
871,gpt_5_6_sol_max,54.39371491565878,4
871,claude_opus_4_8_max,52.50566030830433,5
871,qwen3_8_max,47.05111589535332,6
871,gpt_5_5_xhigh,43.90718663159085,7
872,claude_fable_5_max,68.41474768452906,1
872,gemini_3_1_pro_high,50.81944413078655,2
872,claude_opus_4_8_max,41.966314206848,3
872,qwen3_8_max,36.83817323049593,4
872,gpt_5_6_sol_max,32.62791452376183,5
872,kimi_k3_max,29.973697389659904,6
872,gpt_5_5_xhigh,28.717747667289828,7
873,claude_opus_4_8_max,80.50155377344085,1
873,gpt_5_6_sol_max,76.68667588417424,2
873,gemini_3_1_pro_high,67.72518614136501,3
873,gpt_5_5_xhigh,61.25856322020135,4
873,qwen3_8_max,41.32380392234603,5
873,kimi_k3_max,32.276062152699424,6
873,claude_fable_5_max,19.449278836398648,7
874,qwen3_8_max,70.43510037993255,1
874,gemini_3_1_pro_high,58.01105390681604,2
874,gpt_5_6_sol_max,55.38196371630988,3
874,kimi_k3_max,52.220750131131716,4
874,claude_opus_4_8_max,49.23017415350699,5
874,gpt_5_5_xhigh,44.58434106254804,6
874,claude_fable_5_max,41.688739007625216,7
875,gpt_5_5_xhigh,72.55588121819439,1
875,gpt_5_6_sol_max,70.71584159346558,2
875,kimi_k3_max,35.88874281012163,3
875,claude_opus_4_8_max,31.692709637640334,4
875,claude_fable_5_max,24.57457536767653,5
875,gemini_3_1_pro_high,22.00221802632737,6
875,qwen3_8_max,21.305810434021332,7
876,claude_fable_5_max,67.24361982271064,1
876,kimi_k3_max,55.63204179726132,2
876,claude_opus_4_8_max,51.90683613790497,3
876,gpt_5_5_xhigh,47.71302938827695,4
876,gpt_5_6_sol_max,41.850092165161556,5
876,gemini_3_1_pro_high,34.68680141762741,6
876,qwen3_8_max,31.68081500549778,7
877,gpt_5_5_xhigh,67.24679935955595,1
877,gpt_5_6_sol_max,64.67419830199238,2
877,qwen3_8_max,61.01041144415433,3
877,claude_fable_5_max,56.17483584649469,4
877,gemini_3_1_pro_high,53.50368607235832,5
877,claude_opus_4_8_max,53.22973356898447,6
877,kimi_k3_max,24.853133451863403,7
878,kimi_k3_max,64.7083344734773,1
878,gpt_5_6_sol_max,61.248088223250654,2
878,gpt_5_5_xhigh,40.03304191682313,3
878,claude_opus_4_8_max,36.8780664379533,4
878,qwen3_8_max,36.176793974465426,5
878,gemini_3_1_pro_high,32.03320913160067,6
878,claude_fable_5_max,22.24776198120097,7
879,gpt_5_6_sol_max,88.58674647538153,1
879,claude_opus_4_8_max,61.70288354862225,2
879,gemini_3_1_pro_high,42.17974304592512,3
879,qwen3_8_max,29.31654315746742,4
879,kimi_k3_max,26.162691488497643,5
879,gpt_5_5_xhigh,16.464816932124037,6
879,claude_fable_5_max,13.523247180530834,7
880,claude_fable_5_max,77.88038802419803,1
880,gpt_5_5_xhigh,73.57685636439643,2
880,qwen3_8_max,63.919639142242616,3
880,claude_opus_4_8_max,54.54162651725867,4
880,kimi_k3_max,43.48801034295562,5
880,gpt_5_6_sol_max,35.443929699950544,6
880,gemini_3_1_pro_high,30.220814753422395,7
881,gpt_5_6_sol_max,69.87685949745739,1
881,gpt_5_5_xhigh,47.18739064840373,2
881,claude_fable_5_max,45.5704205268725,3
881,claude_opus_4_8_max,40.373157959288406,4
881,qwen3_8_max,30.016612076818195,5
881,gemini_3_1_pro_high,23.572518047660687,6
881,kimi_k3_max,12.64322283028203,7
882,claude_opus_4_8_max,82.93089255678053,1
882,qwen3_8_max,47.901792339792664,2
882,gpt_5_5_xhigh,39.87003539745592,3
882,kimi_k3_max,35.339395743758146,4
882,gemini_3_1_pro_high,31.701241346873932,5
882,gpt_5_6_sol_max,20.735415331852675,6
882,claude_fable_5_max,18.81431770837998,7
883,claude_opus_4_8_max,76.58973423917104,1
883,gpt_5_6_sol_max,76.54892645890614,2
883,qwen3_8_max,68.33233977476621,3
883,gemini_3_1_pro_high,41.54907166703503,4
883,claude_fable_5_max,39.66229599005804,5
883,gpt_5_5_xhigh,30.185600482641785,6
883,kimi_k3_max,29.212977319181707,7
884,gpt_5_5_xhigh,60.85975728983092,1
884,claude_fable_5_max,53.590084356756,2
884,kimi_k3_max,49.172173620636904,3
884,gpt_5_6_sol_max,40.258907693497925,4
884,claude_opus_4_8_max,39.87515951819422,5
884,qwen3_8_max,36.953593017643094,6
884,gemini_3_1_pro_high,24.837548549694105,7
885,kimi_k3_max,69.8967315710621,1
885,gpt_5_5_xhigh,68.66581928799826,2
885,qwen3_8_max,55.15934063096903,3
885,gpt_5_6_sol_max,49.960993467094625,4
885,claude_fable_5_max,47.30692943985523,5
885,claude_opus_4_8_max,36.19611242893223,6
885,gemini_3_1_pro_high,28.53727195071392,7
886,gpt_5_5_xhigh,54.353745881739115,1
886,gemini_3_1_pro_high,52.853231865564666,2
886,claude_fable_5_max,52.5043710096609,3
886,qwen3_8_max,48.13387413561652,4
886,claude_opus_4_8_max,45.878715614544504,5
886,kimi_k3_max,42.896288634446634,6
886,gpt_5_6_sol_max,16.73860957497479,7
887,gemini_3_1_pro_high,82.94065984104975,1
887,qwen3_8_max,76.4183747377938,2
887,kimi_k3_max,69.43093985509975,3
887,claude_fable_5_max,58.55684168418023,4
887,gpt_5_6_sol_max,48.152286853241975,5
887,gpt_5_5_xhigh,32.59995371075458,6
887,claude_opus_4_8_max,31.11679417007304,7
888,qwen3_8_max,78.50886830846139,1
888,kimi_k3_max,56.16465138975748,2
888,gpt_5_6_sol_max,43.68302066509456,3
888,claude_fable_5_max,42.754863743821744,4
888,gpt_5_5_xhigh,40.84061959475346,5
888,claude_opus_4_8_max,39.874414726678914,6
888,gemini_3_1_pro_high,35.79768254794591,7
889,kimi_k3_max,75.74343086314333,1
889,qwen3_8_max,60.2685033729674,2
889,gemini_3_1_pro_high,53.12795084918412,3
889,claude_fable_5_max,46.90260004881042,4
889,gpt_5_5_xhigh,40.00487035073013,5
889,gpt_5_6_sol_max,38.26842586379075,6
889,claude_opus_4_8_max,28.79101168940322,7
890,qwen3_8_max,71.53285503914582,1
890,gpt_5_6_sol_max,62.540066212000966,2
890,gemini_3_1_pro_high,40.26387807681586,3
890,kimi_k3_max,40.13343783694521,4
890,claude_opus_4_8_max,34.34516718425111,5
890,claude_fable_5_max,29.01214771261173,6
890,gpt_5_5_xhigh,24.233432496866932,7
891,qwen3_8_max,65.83920683580338,1
891,gpt_5_5_xhigh,57.44565712304537,2
891,kimi_k3_max,51.49831838427541,3
891,gemini_3_1_pro_high,39.5064801604586,4
891,gpt_5_6_sol_max,39.270232818277066,5
891,claude_fable_5_max,30.714515043972128,6
891,claude_opus_4_8_max,27.915822432302697,7
892,gpt_5_6_sol_max,71.88494767518596,1
892,gpt_5_5_xhigh,66.968285520115,2
892,gemini_3_1_pro_high,58.51351764940482,3
892,kimi_k3_max,39.883555360403605,4
892,claude_fable_5_max,36.22957076829779,5
892,claude_opus_4_8_max,32.17429589568223,6
892,qwen3_8_max,25.253203494469556,7
893,claude_opus_4_8_max,72.12943562934426,1
893,gpt_5_5_xhigh,64.36055424283045,2
893,gpt_5_6_sol_max,50.5889736511931,3
893,claude_fable_5_max,40.61301693944462,4
893,qwen3_8_max,40.32281702273928,5
893,kimi_k3_max,27.189942798851874,6
893,gemini_3_1_pro_high,18.279597054124874,7
894,gpt_5_6_sol_max,87.3502429564739,1
894,claude_fable_5_max,67.69301049311952,2
894,kimi_k3_max,56.41395194381601,3
894,gemini_3_1_pro_high,48.86720312155279,4
894,claude_opus_4_8_max,47.76369186141171,5
894,qwen3_8_max,42.22056077696236,6
894,gpt_5_5_xhigh,24.573834364019813,7
895,gemini_3_1_pro_high,85.48443544427815,1
895,kimi_k3_max,81.31400614202146,2
895,qwen3_8_max,79.63988075102954,3
895,gpt_5_6_sol_max,56.73049206357226,4
895,gpt_5_5_xhigh,43.74653245588,5
895,claude_fable_5_max,32.21128592465952,6
895,claude_opus_4_8_max,6.887182647965137,7
896,kimi_k3_max,65.50714061576375,1
896,gemini_3_1_pro_high,59.29257641703179,2
896,gpt_5_6_sol_max,52.50481868291964,3
896,gpt_5_5_xhigh,47.7580680651507,4
896,qwen3_8_max,45.66418347790669,5
896,claude_fable_5_max,44.91357460518198,6
896,claude_opus_4_8_max,33.54696845238571,7
897,kimi_k3_max,94.7216091275609,1
897,gpt_5_5_xhigh,78.08554066323734,2
897,claude_fable_5_max,53.09071251428869,3
897,qwen3_8_max,40.921937976147994,4
897,claude_opus_4_8_max,34.20546646978701,5
897,gemini_3_1_pro_high,33.4685067015506,6
897,gpt_5_6_sol_max,31.150287758683056,7
898,gpt_5_6_sol_max,80.3160002630506,1
898,claude_opus_4_8_max,59.084469969957816,2
898,gemini_3_1_pro_high,43.266594966096704,3
898,gpt_5_5_xhigh,41.599740066920745,4
898,qwen3_8_max,34.598597823557824,5
898,claude_fable_5_max,25.176907700397102,6
898,kimi_k3_max,15.830425011338733,7
899,claude_fable_5_max,65.06064625580535,1
899,kimi_k3_max,61.85832088479587,2
899,gpt_5_5_xhigh,61.12181447162576,3
899,gpt_5_6_sol_max,55.10045148563962,4
899,claude_opus_4_8_max,45.78059305369221,5
899,qwen3_8_max,44.46461358578049,6
899,gemini_3_1_pro_high,32.72248008380065,7
900,claude_fable_5_max,93.91289817426811,1
900,kimi_k3_max,76.47824325287372,2
900,gpt_5_6_sol_max,72.25008797338963,3
900,gpt_5_5_xhigh,53.61753202772498,4
900,claude_opus_4_8_max,40.36799774201969,5
900,gemini_3_1_pro_high,40.29517897136096,6
900,qwen3_8_max,27.195723034651568,7
901,kimi_k3_max,60.8863777356333,1
901,gemini_3_1_pro_high,52.51965879112455,2
901,gpt_5_6_sol_max,50.42202961621481,3
901,claude_opus_4_8_max,48.24604780011295,4
901,claude_fable_5_max,39.311129052518396,5
901,gpt_5_5_xhigh,38.67477768413681,6
901,qwen3_8_max,18.537616538968443,7
902,claude_opus_4_8_max,71.67557098071583,1
902,gemini_3_1_pro_high,66.01076143795694,2
902,gpt_5_5_xhigh,57.31676757915778,3
902,gpt_5_6_sol_max,37.42911796062308,4
902,kimi_k3_max,34.40725589237625,5
902,qwen3_8_max,29.620445646955208,6
902,claude_fable_5_max,20.122521632762748,7
903,kimi_k3_max,85.87308264731685,1
903,claude_opus_4_8_max,70.70514020488612,2
903,gemini_3_1_pro_high,57.640760812291234,3
903,claude_fable_5_max,53.189072364899296,4
903,qwen3_8_max,51.27721120357561,5
903,gpt_5_6_sol_max,35.75128469282191,6
903,gpt_5_5_xhigh,32.26218113957462,7
904,gpt_5_5_xhigh,62.84961240133093,1
904,gpt_5_6_sol_max,48.60441155311199,2
904,kimi_k3_max,33.86655454953456,3
904,claude_opus_4_8_max,32.989455133857,4
904,gemini_3_1_pro_high,30.91901979571235,5
904,qwen3_8_max,22.446723458598417,6
904,claude_fable_5_max,20.324387418623925,7
905,kimi_k3_max,78.25391810367898,1
905,qwen3_8_max,73.00943956870609,2
905,gemini_3_1_pro_high,48.91748474822271,3
905,gpt_5_6_sol_max,41.15876877436582,4
905,claude_opus_4_8_max,33.58004455719811,5
905,gpt_5_5_xhigh,33.20815869373633,6
905,claude_fable_5_max,8.847937171201641,7
906,gpt_5_6_sol_max,90.40863098452726,1
906,kimi_k3_max,89.05607497743205,2
906,qwen3_8_max,71.44066127689375,3
906,claude_opus_4_8_max,45.28593616441119,4
906,claude_fable_5_max,45.14302644070455,5
906,gemini_3_1_pro_high,19.64212747565577,6
906,gpt_5_5_xhigh,9.53082874147556,7
907,qwen3_8_max,71.82801706775535,1
907,gemini_3_1_pro_high,68.10501974778643,2
907,claude_fable_5_max,61.77731727385137,3
907,gpt_5_5_xhigh,51.8505125870288,4
907,gpt_5_6_sol_max,43.1538422777363,5
907,kimi_k3_max,28.687376764021582,6
907,claude_opus_4_8_max,21.57046834386102,7
908,gpt_5_5_xhigh,69.79727229606658,1
908,claude_fable_5_max,59.318083808273165,2
908,qwen3_8_max,49.08007347272829,3
908,gemini_3_1_pro_high,40.27037956161972,4
908,kimi_k3_max,24.807179217214767,5
908,claude_opus_4_8_max,24.070606840339526,6
908,gpt_5_6_sol_max,19.61376264931881,7
909,gpt_5_5_xhigh,70.69692896206743,1
909,claude_opus_4_8_max,58.74851351732717,2
909,kimi_k3_max,57.49438418517352,3
909,claude_fable_5_max,55.71843514099842,4
909,gemini_3_1_pro_high,44.60823753673135,5
909,gpt_5_6_sol_max,39.24539059088693,6
909,qwen3_8_max,22.77813371901121,7
910,claude_fable_5_max,87.0257836710481,1
910,qwen3_8_max,52.74718898320809,2
910,gpt_5_6_sol_max,51.241797012196145,3
910,gpt_5_5_xhigh,45.09644246086526,4
910,gemini_3_1_pro_high,44.145791348153026,5
910,claude_opus_4_8_max,44.141209688042224,6
910,kimi_k3_max,37.3983669508852,7
911,gpt_5_5_xhigh,76.6388926590077,1
911,gpt_5_6_sol_max,58.80114763371908,2
911,gemini_3_1_pro_high,31.499078177315596,3
911,claude_fable_5_max,30.990059225595264,4
911,kimi_k3_max,29.814982182193877,5
911,qwen3_8_max,20.00472556536011,6
911,claude_opus_4_8_max,12.105854901061079,7
912,qwen3_8_max,84.12359525805068,1
912,gemini_3_1_pro_high,73.49921377592398,2
912,gpt_5_6_sol_max,71.77539552899589,3
912,gpt_5_5_xhigh,62.69403024952807,4
912,claude_fable_5_max,54.52087311335299,5
912,kimi_k3_max,27.002731499671476,6
912,claude_opus_4_8_max,21.237725491127428,7
913,gpt_5_5_xhigh,59.87211133450921,1
913,qwen3_8_max,51.646885799608,2
913,claude_fable_5_max,46.167768257628836,3
913,gpt_5_6_sol_max,42.572183576516906,4
913,kimi_k3_max,38.75414064681146,5
913,gemini_3_1_pro_high,28.141202295669377,6
913,claude_opus_4_8_max,25.181051847884163,7
914,gpt_5_5_xhigh,57.34935990800784,1
914,claude_opus_4_8_max,45.736438891457865,2
914,claude_fable_5_max,44.40574974002116,3
914,gpt_5_6_sol_max,41.26027391851217,4
914,qwen3_8_max,37.31901913224467,5
914,gemini_3_1_pro_high,36.279845680322374,6
914,kimi_k3_max,6.863874390777923,7
915,claude_opus_4_8_max,64.75693984210575,1
915,gpt_5_6_sol_max,58.97198169204805,2
915,qwen3_8_max,51.31598278062934,3
915,kimi_k3_max,48.58080105686669,4
915,gemini_3_1_pro_high,33.284700611553006,5
915,gpt_5_5_xhigh,21.17962599606636,6
915,claude_fable_5_max,14.672885063750535,7
916,claude_fable_5_max,93.7570342005208,1
916,kimi_k3_max,72.24328005857228,2
916,gpt_5_5_xhigh,65.79311136885093,3
916,gemini_3_1_pro_high,56.73138208113406,4
916,gpt_5_6_sol_max,43.81205366484565,5
916,claude_opus_4_8_max,38.87296620307191,6
916,qwen3_8_max,16.87637298549172,7
917,claude_opus_4_8_max,77.6120307217665,1
917,claude_fable_5_max,72.06269960800317,2
917,kimi_k3_max,54.902717444225416,3
917,qwen3_8_max,46.93549059488444,4
917,gpt_5_6_sol_max,45.970622604520806,5
917,gpt_5_5_xhigh,44.30463477140196,6
917,gemini_3_1_pro_high,32.288638366154885,7
918,gpt_5_5_xhigh,66.63601618444906,1
918,claude_fable_5_max,60.801782947517836,2
918,kimi_k3_max,42.1611466326979,3
918,gpt_5_6_sol_max,41.24152993133612,4
918,claude_opus_4_8_max,26.999676134619012,5
918,gemini_3_1_pro_high,26.39095225820853,6
918,qwen3_8_max,21.697622271709985,7
919,kimi_k3_max,61.5051718937287,1
919,claude_opus_4_8_max,58.52847879988871,2
919,claude_fable_5_max,45.725783693745136,3
919,qwen3_8_max,40.09861323341363,4
919,gpt_5_5_xhigh,28.256449106813868,5
919,gemini_3_1_pro_high,27.176492975342143,6
919,gpt_5_6_sol_max,14.893963531750709,7
920,kimi_k3_max,83.00500106508088,1
920,gpt_5_5_xhigh,67.23788388721982,2
920,gemini_3_1_pro_high,61.959610570095464,3
920,claude_opus_4_8_max,61.30783488383645,4
920,gpt_5_6_sol_max,48.02613098914821,5
920,qwen3_8_max,23.68359575494295,6
920,claude_fable_5_max,23.06552515203198,7
921,gpt_5_6_sol_max,76.20637004384906,1
921,claude_fable_5_max,62.967332298929705,2
921,claude_opus_4_8_max,48.44962329926568,3
921,qwen3_8_max,45.4793461004316,4
921,gpt_5_5_xhigh,40.93135272035364,5
921,kimi_k3_max,36.26864412058844,6
921,gemini_3_1_pro_high,34.86249091008786,7
922,claude_opus_4_8_max,64.87541142717126,1
922,qwen3_8_max,56.4509460809729,2
922,gpt_5_6_sol_max,56.312414702923604,3
922,gpt_5_5_xhigh,47.018313884955184,4
922,gemini_3_1_pro_high,34.96371440450896,5
922,claude_fable_5_max,25.752333543245435,6
922,kimi_k3_max,24.242753083868866,7
923,claude_fable_5_max,80.96084603130832,1
923,gpt_5_6_sol_max,56.957681061606756,2
923,qwen3_8_max,50.07035122501067,3
923,kimi_k3_max,49.236948771504714,4
923,gpt_5_5_xhigh,45.12628354721994,5
923,claude_opus_4_8_max,43.4276367495028,6
923,gemini_3_1_pro_high,31.67149248030326,7
924,gpt_5_6_sol_max,83.57493416244054,1
924,gpt_5_5_xhigh,54.28994313945287,2
924,claude_fable_5_max,51.90394585917285,3
924,claude_opus_4_8_max,50.635613812064996,4
924,gemini_3_1_pro_high,32.598708504640406,5
924,kimi_k3_max,19.474642888889008,6
924,qwen3_8_max,15.89065158730114,7
925,gpt_5_6_sol_max,83.94916226398895,1
925,gpt_5_5_xhigh,78.48404525689051,2
925,claude_opus_4_8_max,50.32681692125869,3
925,kimi_k3_max,43.95171037546258,4
925,gemini_3_1_pro_high,41.09104547160387,5
925,qwen3_8_max,40.42189073048573,6
925,claude_fable_5_max,6.804669934692159,7
926,gemini_3_1_pro_high,68.25921634725864,1
926,gpt_5_6_sol_max,64.17553283548379,2
926,kimi_k3_max,55.61475652279264,3
926,claude_fable_5_max,51.384625287818665,4
926,gpt_5_5_xhigh,48.87203203666411,5
926,qwen3_8_max,48.25035347140275,6
926,claude_opus_4_8_max,28.824635323976473,7
927,gemini_3_1_pro_high,68.59739917491054,1
927,kimi_k3_max,53.804278162038095,2
927,claude_opus_4_8_max,46.15672258580081,3
927,gpt_5_6_sol_max,41.07175693400066,4
927,claude_fable_5_max,35.56115593527055,5
927,qwen3_8_max,23.323908746454876,6
927,gpt_5_5_xhigh,20.113637566570443,7
928,gpt_5_6_sol_max,77.66511709226553,1
928,qwen3_8_max,52.722128512928336,2
928,gpt_5_5_xhigh,47.92304479422141,3
928,kimi_k3_max,40.84334261625448,4
928,claude_opus_4_8_max,38.33392588616926,5
928,claude_fable_5_max,31.710521370959537,6
928,gemini_3_1_pro_high,21.624987488178885,7
929,claude_fable_5_max,78.7585652433019,1
929,claude_opus_4_8_max,76.47606800164027,2
929,gemini_3_1_pro_high,67.0817006267337,3
929,qwen3_8_max,62.75856617319741,4
929,gpt_5_5_xhigh,43.89558285026449,5
929,kimi_k3_max,42.211590195074955,6
929,gpt_5_6_sol_max,30.10713883927885,7
930,gpt_5_6_sol_max,79.75532342243812,1
930,claude_fable_5_max,66.9425681113344,2
930,gemini_3_1_pro_high,47.86752304508052,3
930,qwen3_8_max,46.87860861088696,4
930,claude_opus_4_8_max,42.59765005317999,5
930,kimi_k3_max,36.33405409187685,6
930,gpt_5_5_xhigh,22.133048968693053,7
931,kimi_k3_max,87.23808086837644,1
931,claude_opus_4_8_max,49.10133884403519,2
931,gpt_5_5_xhigh,44.84771015485043,3
931,gpt_5_6_sol_max,44.08519663787315,4
931,qwen3_8_max,39.603329225868784,5
931,claude_fable_5_max,19.713967574901638,6
931,gemini_3_1_pro_high,10.299294676514974,7
932,gpt_5_5_xhigh,60.31498170074027,1
932,claude_opus_4_8_max,53.98334031537353,2
932,gemini_3_1_pro_high,49.42881782202068,3
932,claude_fable_5_max,44.20382632761074,4
932,kimi_k3_max,42.08058150223873,5
932,qwen3_8_max,38.195353113050984,6
932,gpt_5_6_sol_max,31.603732327748705,7
933,claude_fable_5_max,80.04250277874303,1
933,gpt_5_5_xhigh,49.800864594792515,2
933,gpt_5_6_sol_max,49.69580554194967,3
933,gemini_3_1_pro_high,31.142463507289175,4
933,qwen3_8_max,29.679616619277986,5
933,claude_opus_4_8_max,28.004392893917668,6
933,kimi_k3_max,8.099297233067777,7
934,kimi_k3_max,84.68772584350958,1
934,gemini_3_1_pro_high,57.72689183324735,2
934,claude_fable_5_max,42.70126468414144,3
934,gpt_5_5_xhigh,34.604351302007146,4
934,claude_opus_4_8_max,33.1246428403876,5
934,qwen3_8_max,30.627022514956657,6
934,gpt_5_6_sol_max,16.681130702951357,7
935,kimi_k3_max,68.42271831652161,1
935,claude_opus_4_8_max,62.20802625993804,2
935,gpt_5_5_xhigh,54.58557386121373,3
935,claude_fable_5_max,52.69440203347882,4
935,gpt_5_6_sol_max,45.507152014986175,5
935,qwen3_8_max,34.63201383768977,6
935,gemini_3_1_pro_high,18.446516943233117,7
936,claude_fable_5_max,68.01783107898795,1
936,gpt_5_6_sol_max,60.038497333359565,2
936,kimi_k3_max,59.782061059176385,3
936,gemini_3_1_pro_high,53.63433557187778,4
936,qwen3_8_max,31.703385508875314,5
936,gpt_5_5_xhigh,27.323803118486367,6
936,claude_opus_4_8_max,19.70767872772222,7
937,gemini_3_1_pro_high,75.82240384606307,1
937,claude_fable_5_max,70.02787099684463,2
937,gpt_5_5_xhigh,59.70650085613033,3
937,claude_opus_4_8_max,50.28760440624349,4
937,kimi_k3_max,40.616955651024206,5
937,qwen3_8_max,27.676488268622883,6
937,gpt_5_6_sol_max,26.66201457848822,7
938,claude_opus_4_8_max,58.27804578204434,1
938,claude_fable_5_max,56.697247792148836,2
938,qwen3_8_max,38.521733703554645,3
938,gpt_5_5_xhigh,36.536541803013165,4
938,gemini_3_1_pro_high,30.62125225330079,5
938,kimi_k3_max,27.678281244442687,6
938,gpt_5_6_sol_max,24.24719117717455,7
939,claude_opus_4_8_max,70.534518610509,1
939,gpt_5_6_sol_max,60.3996901999848,2
939,claude_fable_5_max,60.037317522808586,3
939,qwen3_8_max,55.92869068782811,4
939,gpt_5_5_xhigh,46.94161691808252,5
939,gemini_3_1_pro_high,24.33949544012933,6
939,kimi_k3_max,20.553653798729343,7
940,claude_opus_4_8_max,68.33114481147057,1
940,qwen3_8_max,67.13359304249929,2
940,kimi_k3_max,60.020839969563255,3
940,gemini_3_1_pro_high,59.685227924484366,4
940,claude_fable_5_max,53.99017231481031,5
940,gpt_5_5_xhigh,25.84805434743266,6
940,gpt_5_6_sol_max,24.080799054388738,7
941,gpt_5_6_sol_max,70.44759751610715,1
941,gemini_3_1_pro_high,62.3720821724058,2
941,claude_opus_4_8_max,58.60535261182684,3
941,kimi_k3_max,45.08543872033611,4
941,qwen3_8_max,40.91305292851155,5
941,claude_fable_5_max,37.57322286610209,6
941,gpt_5_5_xhigh,25.846295097287886,7
942,gpt_5_6_sol_max,79.50595252151285,1
942,gpt_5_5_xhigh,44.27349319568848,2
942,qwen3_8_max,38.807451274029475,3
942,claude_fable_5_max,31.437997408926588,4
942,gemini_3_1_pro_high,28.593861181440626,5
942,kimi_k3_max,16.908339235741305,6
942,claude_opus_4_8_max,15.577220332275118,7
943,gpt_5_5_xhigh,77.33720800506016,1
943,claude_fable_5_max,52.906664191090435,2
943,claude_opus_4_8_max,41.486204615165086,3
943,gpt_5_6_sol_max,38.48318191703659,4
943,gemini_3_1_pro_high,37.492346227981905,5
943,qwen3_8_max,29.469192059329455,6
943,kimi_k3_max,21.49204322643898,7
944,kimi_k3_max,84.3375758974899,1
944,claude_opus_4_8_max,68.39181574664441,2
944,claude_fable_5_max,56.159597807457594,3
944,gemini_3_1_pro_high,42.32150533187406,4
944,qwen3_8_max,42.24419094443054,5
944,gpt_5_6_sol_max,29.705763064752908,6
944,gpt_5_5_xhigh,27.706508852791245,7
945,claude_fable_5_max,83.15416356161816,1
945,gemini_3_1_pro_high,67.46346615616164,2
945,qwen3_8_max,55.67135475723049,3
945,claude_opus_4_8_max,42.64952234588354,4
945,kimi_k3_max,38.16950513399746,5
945,gpt_5_6_sol_max,37.37656522017482,6
945,gpt_5_5_xhigh,28.54517924598814,7
946,gpt_5_6_sol_max,77.39532986001552,1
946,claude_opus_4_8_max,57.02471911902142,2
946,gpt_5_5_xhigh,50.19597970591343,3
946,qwen3_8_max,48.39374096977177,4
946,claude_fable_5_max,45.97195807781948,5
946,kimi_k3_max,45.77583680094264,6
946,gemini_3_1_pro_high,14.092112276444343,7
947,kimi_k3_max,58.984439622160004,1
947,gpt_5_5_xhigh,55.90385491267549,2
947,claude_fable_5_max,46.97734870488233,3
947,claude_opus_4_8_max,45.868443337410596,4
947,gpt_5_6_sol_max,40.11519740206417,5
947,qwen3_8_max,28.74515734425207,6
947,gemini_3_1_pro_high,8.704796627474552,7
948,claude_fable_5_max,85.64165198978654,1
948,gpt_5_6_sol_max,79.83604587296495,2
948,gemini_3_1_pro_high,70.46777095242604,3
948,qwen3_8_max,49.955349557460664,4
948,claude_opus_4_8_max,49.051574468862164,5
948,kimi_k3_max,35.33338622111475,6
