bootstrap,dimension,model_id,theta
1253,C4,claude_opus_4_8_max,0.023635789871395405
1253,C4,gemini_3_1_pro_high,-0.0017960791462618617
1253,C4,deepseek_v4_pro_max,0.10830369571845042
1253,C4,deepseek_v4_flash_max,-0.10753687539760927
1253,C4,qwen3_8_max,-0.006022676432426399
1253,C4,glm_5_2_max,-0.014571523838498473
1253,C5,kimi_k3_max,-0.04850257917703331
1253,C5,gpt_5_6_sol_max,0.15587179328618034
1253,C5,gpt_5_5_xhigh,-0.06903494601450683
1253,C5,claude_fable_5_max,-0.07711943171351265
1253,C5,claude_opus_4_8_max,-0.07197503818748825
1253,C5,gemini_3_1_pro_high,0.0778316836411179
1253,C5,deepseek_v4_pro_max,
1253,C5,deepseek_v4_flash_max,
1253,C5,qwen3_8_max,0.03292851816524282
1253,C5,glm_5_2_max,
1254,C1,kimi_k3_max,0.011862395826226236
1254,C1,gpt_5_6_sol_max,-0.014487868994387842
1254,C1,gpt_5_5_xhigh,0.048763068383121604
1254,C1,claude_fable_5_max,-0.01939995166226688
1254,C1,claude_opus_4_8_max,-0.001364973396651177
1254,C1,gemini_3_1_pro_high,0.0008451080677457253
1254,C1,deepseek_v4_pro_max,0.001492595085687702
1254,C1,deepseek_v4_flash_max,-0.012468018132906057
1254,C1,qwen3_8_max,-0.004773417185223952
1254,C1,glm_5_2_max,-0.010468937991345361
1254,C2,kimi_k3_max,-0.07071132387474903
1254,C2,gpt_5_6_sol_max,3.467353247792506e-05
1254,C2,gpt_5_5_xhigh,-0.014766851318926306
1254,C2,claude_fable_5_max,0.0754426686204228
1254,C2,claude_opus_4_8_max,-0.0044425748714664445
1254,C2,gemini_3_1_pro_high,0.008073028855449095
1254,C2,deepseek_v4_pro_max,0.04972381026385295
1254,C2,deepseek_v4_flash_max,-0.024272288731889233
1254,C2,qwen3_8_max,0.007980810932830637
1254,C2,glm_5_2_max,-0.02706195340800238
1254,C3,kimi_k3_max,0.04005262683904747
1254,C3,gpt_5_6_sol_max,-0.023770204828766857
1254,C3,gpt_5_5_xhigh,-0.010532919634672105
1254,C3,claude_fable_5_max,-0.0013137290922055325
1254,C3,claude_opus_4_8_max,0.0063418845961150435
1254,C3,gemini_3_1_pro_high,-0.15864828487564442
1254,C3,deepseek_v4_pro_max,0.15360874232202656
1254,C3,deepseek_v4_flash_max,0.006076501900070404
1254,C3,qwen3_8_max,-0.020573822305356666
1254,C3,glm_5_2_max,0.008759205079386089
1254,C4,kimi_k3_max,0.06204505053378199
1254,C4,gpt_5_6_sol_max,-0.015054492613653431
1254,C4,gpt_5_5_xhigh,-0.00854482495858762
1254,C4,claude_fable_5_max,0.027391452805220103
1254,C4,claude_opus_4_8_max,-0.031722504290892836
1254,C4,gemini_3_1_pro_high,-0.0005206964554570384
1254,C4,deepseek_v4_pro_max,0.10675373058878042
1254,C4,deepseek_v4_flash_max,-0.12177120017116311
1254,C4,qwen3_8_max,-0.00017890545874535806
1254,C4,glm_5_2_max,-0.01839760997928311
1254,C5,kimi_k3_max,-0.049542811989363125
1254,C5,gpt_5_6_sol_max,0.03095453706583581
1254,C5,gpt_5_5_xhigh,0.07033792044342195
1254,C5,claude_fable_5_max,-0.05659850215974704
1254,C5,claude_opus_4_8_max,-0.014221204605422125
1254,C5,gemini_3_1_pro_high,0.01446236560699346
1254,C5,deepseek_v4_pro_max,
1254,C5,deepseek_v4_flash_max,
1254,C5,qwen3_8_max,0.004607695638281068
1254,C5,glm_5_2_max,
1255,C1,kimi_k3_max,0.03874448517315048
1255,C1,gpt_5_6_sol_max,-0.013037864736816831
1255,C1,gpt_5_5_xhigh,0.02757523602935559
1255,C1,claude_fable_5_max,-0.018569476765031744
1255,C1,claude_opus_4_8_max,0.03594889826489334
1255,C1,gemini_3_1_pro_high,-0.00802235027409946
1255,C1,deepseek_v4_pro_max,-0.015526027823406592
1255,C1,deepseek_v4_flash_max,-0.018586941678749008
1255,C1,qwen3_8_max,-0.016259520982964234
1255,C1,glm_5_2_max,-0.012266437206331538
1255,C2,kimi_k3_max,-0.03633680958138989
1255,C2,gpt_5_6_sol_max,0.022815797873528706
1255,C2,gpt_5_5_xhigh,-0.00770543967558058
1255,C2,claude_fable_5_max,0.044460601094554394
1255,C2,claude_opus_4_8_max,0.0007743884307400169
1255,C2,gemini_3_1_pro_high,-0.008841169100885463
1255,C2,deepseek_v4_pro_max,0.06050822108205061
1255,C2,deepseek_v4_flash_max,-0.01866025117206639
1255,C2,qwen3_8_max,-0.021160398089417536
1255,C2,glm_5_2_max,-0.03585494086153386
1255,C3,kimi_k3_max,0.0014117417933225468
1255,C3,gpt_5_6_sol_max,-0.009291481463094437
1255,C3,gpt_5_5_xhigh,-0.010814548013787121
1255,C3,claude_fable_5_max,0.006425884253414196
1255,C3,claude_opus_4_8_max,-0.006911705412942738
1255,C3,gemini_3_1_pro_high,0.020341261140545325
1255,C3,deepseek_v4_pro_max,-0.06286659753338573
1255,C3,deepseek_v4_flash_max,0.04155888944142381
1255,C3,qwen3_8_max,0.003525121201584814
1255,C3,glm_5_2_max,0.016621434592919333
1255,C4,kimi_k3_max,0.015408108263807516
1255,C4,gpt_5_6_sol_max,-0.011540796999731515
1255,C4,gpt_5_5_xhigh,0.019853557330614925
1255,C4,claude_fable_5_max,0.04661387556657338
1255,C4,claude_opus_4_8_max,-0.03730628601849848
1255,C4,gemini_3_1_pro_high,-0.0035546782468888773
1255,C4,deepseek_v4_pro_max,0.10960236092489392
1255,C4,deepseek_v4_flash_max,-0.11097975962171747
1255,C4,qwen3_8_max,0.0076939148654002285
1255,C4,glm_5_2_max,-0.03579029606445363
1255,C5,kimi_k3_max,0.029599021889050618
1255,C5,gpt_5_6_sol_max,0.07895741067748872
1255,C5,gpt_5_5_xhigh,-0.009720568975670635
1255,C5,claude_fable_5_max,-0.06262456820326312
1255,C5,claude_opus_4_8_max,-0.0710385232735179
1255,C5,gemini_3_1_pro_high,0.037687703577694416
1255,C5,deepseek_v4_pro_max,
1255,C5,deepseek_v4_flash_max,
1255,C5,qwen3_8_max,-0.0028604756917821063
1255,C5,glm_5_2_max,
1256,C1,kimi_k3_max,0.03721697312739855
1256,C1,gpt_5_6_sol_max,0.020931829742517796
1256,C1,gpt_5_5_xhigh,0.03240288821910247
1256,C1,claude_fable_5_max,-0.041147992181879235
1256,C1,claude_opus_4_8_max,0.005700908966100475
1256,C1,gemini_3_1_pro_high,-0.030984513883915092
1256,C1,deepseek_v4_pro_max,-0.005458113251410733
1256,C1,deepseek_v4_flash_max,0.010594512558834437
1256,C1,qwen3_8_max,-0.012412138925838319
1256,C1,glm_5_2_max,-0.01684435437091035
1256,C2,kimi_k3_max,0.042224463660820444
1256,C2,gpt_5_6_sol_max,0.025781530086921783
1256,C2,gpt_5_5_xhigh,0.0017632033156098428
1256,C2,claude_fable_5_max,-0.011721641634558811
1256,C2,claude_opus_4_8_max,-0.005199258201594596
1256,C2,gemini_3_1_pro_high,0.01379294442455361
1256,C2,deepseek_v4_pro_max,-0.07055125695453898
1256,C2,deepseek_v4_flash_max,-0.029906160619580298
1256,C2,qwen3_8_max,0.037330975346606184
1256,C2,glm_5_2_max,-0.0035147994242391892
1256,C3,kimi_k3_max,-0.0028829814876714425
1256,C3,gpt_5_6_sol_max,-0.00013586798404217464
1256,C3,gpt_5_5_xhigh,0.0049136889834243205
1256,C3,claude_fable_5_max,-0.00874136574039376
1256,C3,claude_opus_4_8_max,-0.005451991674755638
1256,C3,gemini_3_1_pro_high,-0.08198413066404411
1256,C3,deepseek_v4_pro_max,-0.07450317954494919
1256,C3,deepseek_v4_flash_max,0.14194413959860824
1256,C3,qwen3_8_max,0.006771561971011359
1256,C3,glm_5_2_max,0.02007012654281239
1256,C4,kimi_k3_max,0.0017482839986338661
1256,C4,gpt_5_6_sol_max,-0.003783500270364601
1256,C4,gpt_5_5_xhigh,-0.005619504801708562
1256,C4,claude_fable_5_max,-0.008790389183834915
1256,C4,claude_opus_4_8_max,0.06550635421584267
1256,C4,gemini_3_1_pro_high,-0.0004845869799182863
1256,C4,deepseek_v4_pro_max,0.1145694787068361
1256,C4,deepseek_v4_flash_max,-0.12226840695701553
1256,C4,qwen3_8_max,0.0036155337876117377
1256,C4,glm_5_2_max,-0.04449326251608248
1256,C5,kimi_k3_max,-0.051804313157427034
1256,C5,gpt_5_6_sol_max,0.048517450154736866
1256,C5,gpt_5_5_xhigh,-0.037279485986521574
1256,C5,claude_fable_5_max,0.007310533974751045
1256,C5,claude_opus_4_8_max,-0.07673106370064377
1256,C5,gemini_3_1_pro_high,0.07748681873631931
1256,C5,deepseek_v4_pro_max,
1256,C5,deepseek_v4_flash_max,
1256,C5,qwen3_8_max,0.03250005997878515
1256,C5,glm_5_2_max,
1257,C1,kimi_k3_max,0.0052011577019343315
1257,C1,gpt_5_6_sol_max,0.017283699776815584
1257,C1,gpt_5_5_xhigh,0.010877645476703387
1257,C1,claude_fable_5_max,-0.02980834680377817
1257,C1,claude_opus_4_8_max,-0.011007188726144446
1257,C1,gemini_3_1_pro_high,0.01784423563795447
1257,C1,deepseek_v4_pro_max,0.0019339363674380106
1257,C1,deepseek_v4_flash_max,0.00426411709459695
1257,C1,qwen3_8_max,-0.018214534789719253
1257,C1,glm_5_2_max,0.0016252782641991354
1257,C2,kimi_k3_max,-0.03618257253287192
1257,C2,gpt_5_6_sol_max,0.06375692786869848
1257,C2,gpt_5_5_xhigh,0.006032863462289106
1257,C2,claude_fable_5_max,0.05307045126278959
1257,C2,claude_opus_4_8_max,-0.0033623545016727204
1257,C2,gemini_3_1_pro_high,0.000817898045548223
1257,C2,deepseek_v4_pro_max,0.059271210479042644
1257,C2,deepseek_v4_flash_max,-0.041069701149271
1257,C2,qwen3_8_max,-0.07116832608611441
1257,C2,glm_5_2_max,-0.031166396848438
1257,C3,kimi_k3_max,-0.029540070476356654
1257,C3,gpt_5_6_sol_max,-0.009212577339194436
1257,C3,gpt_5_5_xhigh,-0.012229788709720529
1257,C3,claude_fable_5_max,-0.008355443204193779
1257,C3,claude_opus_4_8_max,0.03550759276374324
1257,C3,gemini_3_1_pro_high,-0.09131989511440647
1257,C3,deepseek_v4_pro_max,0.03552054871297049
1257,C3,deepseek_v4_flash_max,0.06645121497766544
1257,C3,qwen3_8_max,0.006670303119305888
1257,C3,glm_5_2_max,0.006508115270186822
1257,C4,kimi_k3_max,0.061911023545215195
1257,C4,gpt_5_6_sol_max,0.03100746181592975
1257,C4,gpt_5_5_xhigh,-0.03778149994344876
1257,C4,claude_fable_5_max,0.06901197612944476
1257,C4,claude_opus_4_8_max,-0.024895435686393394
1257,C4,gemini_3_1_pro_high,0.004355053656891959
1257,C4,deepseek_v4_pro_max,-0.1180063510565692
1257,C4,deepseek_v4_flash_max,0.10568756012978406
1257,C4,qwen3_8_max,-0.004623264728841601
1257,C4,glm_5_2_max,-0.08666652386201276
1257,C5,kimi_k3_max,-0.05280378702800144
1257,C5,gpt_5_6_sol_max,0.05151248268468716
1257,C5,gpt_5_5_xhigh,0.09998847431047188
1257,C5,claude_fable_5_max,-0.021007736284041945
1257,C5,claude_opus_4_8_max,0.06421885918096015
1257,C5,gemini_3_1_pro_high,-0.07713610629462873
1257,C5,deepseek_v4_pro_max,
1257,C5,deepseek_v4_flash_max,
1257,C5,qwen3_8_max,-0.06477218656944707
1257,C5,glm_5_2_max,
1258,C1,kimi_k3_max,0.031842813874401105
1258,C1,gpt_5_6_sol_max,0.006537889950358726
1258,C1,gpt_5_5_xhigh,0.0008096213071170424
1258,C1,claude_fable_5_max,0.03127650084581995
1258,C1,claude_opus_4_8_max,-0.026945049990192965
1258,C1,gemini_3_1_pro_high,-0.012927395064512568
1258,C1,deepseek_v4_pro_max,-0.0037697997091357223
1258,C1,deepseek_v4_flash_max,0.023728209361142144
1258,C1,qwen3_8_max,-0.007179268637025846
1258,C1,glm_5_2_max,-0.04337352193797188
1258,C2,kimi_k3_max,-0.007912408822634732
1258,C2,gpt_5_6_sol_max,0.09558080526200673
1258,C2,gpt_5_5_xhigh,-0.0036036193348833096
1258,C2,claude_fable_5_max,-0.09478594136329203
1258,C2,claude_opus_4_8_max,-0.0001074889724957694
1258,C2,gemini_3_1_pro_high,0.008998428313359421
1258,C2,deepseek_v4_pro_max,0.033123129343669455
1258,C2,deepseek_v4_flash_max,-0.008742267603065814
1258,C2,qwen3_8_max,-0.0294387281806798
1258,C2,glm_5_2_max,0.0068880913580158555
1258,C3,kimi_k3_max,0.010370959623949221
1258,C3,gpt_5_6_sol_max,-0.003258219183740629
1258,C3,gpt_5_5_xhigh,-0.0030656056474593105
1258,C3,claude_fable_5_max,-0.004739022254874608
1258,C3,claude_opus_4_8_max,-0.013870806272654242
1258,C3,gemini_3_1_pro_high,0.21391562375530682
1258,C3,deepseek_v4_pro_max,-0.06437729900686277
1258,C3,deepseek_v4_flash_max,-0.15513049759013947
1258,C3,qwen3_8_max,7.992499280582053e-05
1258,C3,glm_5_2_max,0.020074941583669192
1258,C4,kimi_k3_max,0.041051399363145225
1258,C4,gpt_5_6_sol_max,0.040293217388042236
1258,C4,gpt_5_5_xhigh,-0.03425693210342547
1258,C4,claude_fable_5_max,0.012261108260121069
1258,C4,claude_opus_4_8_max,-0.01719119624070235
1258,C4,gemini_3_1_pro_high,-0.0019577523501096727
1258,C4,deepseek_v4_pro_max,0.11662403309527475
1258,C4,deepseek_v4_flash_max,-0.11232355865955546
1258,C4,qwen3_8_max,-0.009531731205514997
1258,C4,glm_5_2_max,-0.034968587547275325
1258,C5,kimi_k3_max,0.00387171859770943
1258,C5,gpt_5_6_sol_max,-0.12606615385039985
1258,C5,gpt_5_5_xhigh,-0.08131382442391381
1258,C5,claude_fable_5_max,-0.008925717543513585
1258,C5,claude_opus_4_8_max,0.07231815454454169
1258,C5,gemini_3_1_pro_high,0.07625422464217249
1258,C5,deepseek_v4_pro_max,
1258,C5,deepseek_v4_flash_max,
1258,C5,qwen3_8_max,0.06386159803340365
1258,C5,glm_5_2_max,
1259,C1,kimi_k3_max,0.002618701640479891
1259,C1,gpt_5_6_sol_max,0.020886950366928107
1259,C1,gpt_5_5_xhigh,0.014861186668964336
1259,C1,claude_fable_5_max,0.02125527822542976
1259,C1,claude_opus_4_8_max,0.0009419767978295498
1259,C1,gemini_3_1_pro_high,0.013201922913060484
1259,C1,deepseek_v4_pro_max,-0.01962481697395581
1259,C1,deepseek_v4_flash_max,-0.02375093408361452
1259,C1,qwen3_8_max,-0.002623697069467104
1259,C1,glm_5_2_max,-0.027766568485654692
1259,C2,kimi_k3_max,0.040080758365667185
1259,C2,gpt_5_6_sol_max,-0.013979809960036609
1259,C2,gpt_5_5_xhigh,0.0026860667129586023
1259,C2,claude_fable_5_max,0.06461390111317916
1259,C2,claude_opus_4_8_max,0.01174195935246215
1259,C2,gemini_3_1_pro_high,0.02991626267785129
1259,C2,deepseek_v4_pro_max,-0.03091023083487135
1259,C2,deepseek_v4_flash_max,-0.016093275877399674
1259,C2,qwen3_8_max,-0.01972063617951449
1259,C2,glm_5_2_max,-0.06833499537029626
1259,C3,kimi_k3_max,-0.026070240628647993
1259,C3,gpt_5_6_sol_max,0.006517455070851835
1259,C3,gpt_5_5_xhigh,0.014379384645679526
1259,C3,claude_fable_5_max,-0.018312805943776465
1259,C3,claude_opus_4_8_max,-0.006898112746878577
1259,C3,gemini_3_1_pro_high,-0.02313471419076084
1259,C3,deepseek_v4_pro_max,0.04949416562686441
1259,C3,deepseek_v4_flash_max,0.022447687536329215
1259,C3,qwen3_8_max,-0.010059383655920748
1259,C3,glm_5_2_max,-0.008363435713740361
1259,C4,kimi_k3_max,-0.014404750147078628
1259,C4,gpt_5_6_sol_max,-0.007974616733158725
1259,C4,gpt_5_5_xhigh,0.0399652375730635
1259,C4,claude_fable_5_max,0.02352388150108941
1259,C4,claude_opus_4_8_max,-0.030406123548634097
1259,C4,gemini_3_1_pro_high,-0.005406006785031175
1259,C4,deepseek_v4_pro_max,0.10512776488300023
1259,C4,deepseek_v4_flash_max,-0.10555229961983395
1259,C4,qwen3_8_max,0.00369349452689494
1259,C4,glm_5_2_max,-0.008566581650311503
1259,C5,kimi_k3_max,0.016784973986983035
1259,C5,gpt_5_6_sol_max,-0.052392727306841705
1259,C5,gpt_5_5_xhigh,0.05733984820993579
1259,C5,claude_fable_5_max,0.028511938215251574
1259,C5,claude_opus_4_8_max,0.014393002642808107
1259,C5,gemini_3_1_pro_high,-0.0473510785912187
1259,C5,deepseek_v4_pro_max,
1259,C5,deepseek_v4_flash_max,
1259,C5,qwen3_8_max,-0.01728595715691811
1259,C5,glm_5_2_max,
1260,C1,kimi_k3_max,0.01394738310084504
1260,C1,gpt_5_6_sol_max,0.003172577257299517
1260,C1,gpt_5_5_xhigh,-0.029389694479497443
1260,C1,claude_fable_5_max,0.041207102564481915
1260,C1,claude_opus_4_8_max,0.007932690872794164
1260,C1,gemini_3_1_pro_high,5.460987247151579e-05
1260,C1,deepseek_v4_pro_max,0.0360132672288919
1260,C1,deepseek_v4_flash_max,-0.01849202791208461
1260,C1,qwen3_8_max,-0.015861872234914615
1260,C1,glm_5_2_max,-0.03858403627028738
1260,C2,kimi_k3_max,-0.02604363273083295
1260,C2,gpt_5_6_sol_max,0.0941350548484918
1260,C2,gpt_5_5_xhigh,0.013367773092768757
1260,C2,claude_fable_5_max,0.0850238527465108
1260,C2,claude_opus_4_8_max,0.00898969172455676
1260,C2,gemini_3_1_pro_high,0.0036317016638843123
1260,C2,deepseek_v4_pro_max,0.005167784040997015
1260,C2,deepseek_v4_flash_max,-0.046604087667805
1260,C2,qwen3_8_max,-0.0691785818886802
1260,C2,glm_5_2_max,-0.06848955582989127
1260,C3,kimi_k3_max,-0.01962054481427975
1260,C3,gpt_5_6_sol_max,-0.0068526389555412
1260,C3,gpt_5_5_xhigh,0.006904341158582705
1260,C3,claude_fable_5_max,0.0006723169268522649
1260,C3,claude_opus_4_8_max,0.017704843656304477
1260,C3,gemini_3_1_pro_high,-0.23289288359645913
1260,C3,deepseek_v4_pro_max,0.1975730639245492
1260,C3,deepseek_v4_flash_max,0.02368191768113213
1260,C3,qwen3_8_max,0.015474078277725052
1260,C3,glm_5_2_max,-0.0026444942588657594
1260,C4,kimi_k3_max,-0.018782976199712365
1260,C4,gpt_5_6_sol_max,0.03525056541685565
1260,C4,gpt_5_5_xhigh,-0.04460234673263411
1260,C4,claude_fable_5_max,0.04895781714084909
1260,C4,claude_opus_4_8_max,-0.015177649628821063
1260,C4,gemini_3_1_pro_high,0.0038797319105335136
1260,C4,deepseek_v4_pro_max,-0.10927207265930527
1260,C4,deepseek_v4_flash_max,0.1008255195631188
1260,C4,qwen3_8_max,-0.009351741764175126
1260,C4,glm_5_2_max,0.008273152953290862
1260,C5,kimi_k3_max,0.030104393560535327
1260,C5,gpt_5_6_sol_max,0.040216029974737146
1260,C5,gpt_5_5_xhigh,-0.05077092134972843
1260,C5,claude_fable_5_max,0.03863568601486581
1260,C5,claude_opus_4_8_max,-0.1518122618006419
1260,C5,gemini_3_1_pro_high,0.01661369451296285
1260,C5,deepseek_v4_pro_max,
1260,C5,deepseek_v4_flash_max,
1260,C5,qwen3_8_max,0.0770133790872692
1260,C5,glm_5_2_max,
1261,C1,kimi_k3_max,-0.02957609637424423
1261,C1,gpt_5_6_sol_max,-0.0015499001540869592
1261,C1,gpt_5_5_xhigh,0.02175325638900834
1261,C1,claude_fable_5_max,0.001214279053171654
1261,C1,claude_opus_4_8_max,-0.010083143934070452
1261,C1,gemini_3_1_pro_high,-0.02455588588105025
1261,C1,deepseek_v4_pro_max,0.005216583148152656
1261,C1,deepseek_v4_flash_max,-0.004229409890005855
1261,C1,qwen3_8_max,0.012217150188186355
1261,C1,glm_5_2_max,0.02959316745493874
1261,C2,kimi_k3_max,0.0534048759691871
1261,C2,gpt_5_6_sol_max,-0.027938984746956642
1261,C2,gpt_5_5_xhigh,-0.009720573495771736
1261,C2,claude_fable_5_max,0.06668269119946983
1261,C2,claude_opus_4_8_max,-0.04340222031755568
1261,C2,gemini_3_1_pro_high,-0.012263552017539888
1261,C2,deepseek_v4_pro_max,-0.013758166362055369
1261,C2,deepseek_v4_flash_max,-0.00638499836774122
1261,C2,qwen3_8_max,0.03411806943043143
1261,C2,glm_5_2_max,-0.04073714129146781
1261,C3,kimi_k3_max,0.014610416061130876
1261,C3,gpt_5_6_sol_max,-0.005906343448352463
1261,C3,gpt_5_5_xhigh,-0.010212641277920811
1261,C3,claude_fable_5_max,-0.0013155729762168154
1261,C3,claude_opus_4_8_max,-0.003201103376691199
1261,C3,gemini_3_1_pro_high,-0.08563378181530676
1261,C3,deepseek_v4_pro_max,0.06051198048378968
1261,C3,deepseek_v4_flash_max,0.05455712613523185
1261,C3,qwen3_8_max,-0.018225076728226222
1261,C3,glm_5_2_max,-0.005185003057438133
1261,C4,kimi_k3_max,-0.025619064452543104
1261,C4,gpt_5_6_sol_max,0.019783272524625146
1261,C4,gpt_5_5_xhigh,0.0008376964636283462
1261,C4,claude_fable_5_max,0.00444368112640403
1261,C4,claude_opus_4_8_max,0.009661775287392656
1261,C4,gemini_3_1_pro_high,-0.004698598712863198
1261,C4,deepseek_v4_pro_max,-0.10763533355500318
1261,C4,deepseek_v4_flash_max,0.10795547354614764
1261,C4,qwen3_8_max,0.00244990614248741
1261,C4,glm_5_2_max,-0.007178808370275749
1261,C5,kimi_k3_max,0.03020731236925835
1261,C5,gpt_5_6_sol_max,-0.041040654010863924
1261,C5,gpt_5_5_xhigh,-0.1073915173433492
1261,C5,claude_fable_5_max,0.07256909864395712
1261,C5,claude_opus_4_8_max,-0.09562286331815827
1261,C5,gemini_3_1_pro_high,0.07680826702645474
1261,C5,deepseek_v4_pro_max,
1261,C5,deepseek_v4_flash_max,
1261,C5,qwen3_8_max,0.0644703566327012
1261,C5,glm_5_2_max,
1262,C1,kimi_k3_max,-0.005535562621776306
1262,C1,gpt_5_6_sol_max,-0.0013555858150665647
1262,C1,gpt_5_5_xhigh,0.00624554576726532
1262,C1,claude_fable_5_max,0.020773409707164094
1262,C1,claude_opus_4_8_max,0.007356616751345881
1262,C1,gemini_3_1_pro_high,0.004441195820421851
1262,C1,deepseek_v4_pro_max,-0.007750307585209499
1262,C1,deepseek_v4_flash_max,-0.028833408035947524
1262,C1,qwen3_8_max,0.009979252900966759
1262,C1,glm_5_2_max,-0.005321156889164012
1262,C2,kimi_k3_max,-0.08598426858853227
1262,C2,gpt_5_6_sol_max,0.030687365924136185
1262,C2,gpt_5_5_xhigh,0.014393635106521249
1262,C2,claude_fable_5_max,0.04716154058850017
1262,C2,claude_opus_4_8_max,-0.008104037255359815
1262,C2,gemini_3_1_pro_high,-0.02329590900668678
1262,C2,deepseek_v4_pro_max,0.05753054195653878
1262,C2,deepseek_v4_flash_max,-0.01794358877137084
1262,C2,qwen3_8_max,0.011979226574083533
1262,C2,glm_5_2_max,-0.026424506527830224
1262,C3,kimi_k3_max,0.014480512799540674
1262,C3,gpt_5_6_sol_max,0.010403650909064054
1262,C3,gpt_5_5_xhigh,-0.002511750304783486
1262,C3,claude_fable_5_max,0.0008771792927294697
1262,C3,claude_opus_4_8_max,0.006509471060138479
1262,C3,gemini_3_1_pro_high,-0.038810431170752245
1262,C3,deepseek_v4_pro_max,0.059003761494905174
1262,C3,deepseek_v4_flash_max,-0.036504553715149615
1262,C3,qwen3_8_max,-0.021634844614592547
1262,C3,glm_5_2_max,0.008187004248900044
1262,C4,kimi_k3_max,-0.021266956312107687
1262,C4,gpt_5_6_sol_max,0.03940960838185824
1262,C4,gpt_5_5_xhigh,0.01941469350366233
1262,C4,claude_fable_5_max,-0.04962845580264437
1262,C4,claude_opus_4_8_max,0.010327369543043547
1262,C4,gemini_3_1_pro_high,0.003168735042688389
1262,C4,deepseek_v4_pro_max,-0.10579826780463814
1262,C4,deepseek_v4_flash_max,0.1006138733183612
1262,C4,qwen3_8_max,0.0014609085711730857
1262,C4,glm_5_2_max,0.0022984915586033994
1262,C5,kimi_k3_max,-0.004873431028716448
1262,C5,gpt_5_6_sol_max,-0.10602189026866037
1262,C5,gpt_5_5_xhigh,0.025738725565226342
1262,C5,claude_fable_5_max,0.04194073966807687
1262,C5,claude_opus_4_8_max,0.01258025998134275
1262,C5,gemini_3_1_pro_high,0.01330929086338441
1262,C5,deepseek_v4_pro_max,
1262,C5,deepseek_v4_flash_max,
1262,C5,qwen3_8_max,0.01732630521934644
1262,C5,glm_5_2_max,
1263,C1,kimi_k3_max,0.0022127859658202975
1263,C1,gpt_5_6_sol_max,0.010185292611556443
1263,C1,gpt_5_5_xhigh,-0.005217624136065705
1263,C1,claude_fable_5_max,-0.0019835386439719443
1263,C1,claude_opus_4_8_max,-0.018942471244546205
1263,C1,gemini_3_1_pro_high,-0.004044313072551093
1263,C1,deepseek_v4_pro_max,0.029482873273031254
1263,C1,deepseek_v4_flash_max,0.010932902031337108
1263,C1,qwen3_8_max,-0.004147647076142445
1263,C1,glm_5_2_max,-0.01847825970846771
1263,C2,kimi_k3_max,0.0461548338203097
1263,C2,gpt_5_6_sol_max,0.022645358011238206
1263,C2,gpt_5_5_xhigh,-0.006030820940983485
1263,C2,claude_fable_5_max,-0.04958404607249076
1263,C2,claude_opus_4_8_max,-0.01238166036046321
1263,C2,gemini_3_1_pro_high,-0.02451491559316087
1263,C2,deepseek_v4_pro_max,0.05503951102658971
1263,C2,deepseek_v4_flash_max,-0.0028681403823453385
1263,C2,qwen3_8_max,0.020559405933873943
1263,C2,glm_5_2_max,-0.0490195254425679
1263,C3,kimi_k3_max,0.024466056035020285
1263,C3,gpt_5_6_sol_max,-0.012561515535961826
1263,C3,gpt_5_5_xhigh,-0.011894217460912996
1263,C3,claude_fable_5_max,0.006932548574503942
1263,C3,claude_opus_4_8_max,-0.0014927112895348205
1263,C3,gemini_3_1_pro_high,-0.09400743767444453
1263,C3,deepseek_v4_pro_max,0.14498930998515164
1263,C3,deepseek_v4_flash_max,-0.06775173868602175
1263,C3,qwen3_8_max,0.00039716752832449453
1263,C3,glm_5_2_max,0.01092253852387555
1263,C4,kimi_k3_max,0.055538764877910624
1263,C4,gpt_5_6_sol_max,0.018815345757859134
1263,C4,gpt_5_5_xhigh,-0.00888253822383053
1263,C4,claude_fable_5_max,-0.04196654228932382
1263,C4,claude_opus_4_8_max,-0.004737122170242539
1263,C4,gemini_3_1_pro_high,0.0036645943795443206
1263,C4,deepseek_v4_pro_max,0.11344796328772952
1263,C4,deepseek_v4_flash_max,-0.11980932333399555
1263,C4,qwen3_8_max,0.006993305273476215
1263,C4,glm_5_2_max,-0.023064447559127395
1263,C5,kimi_k3_max,0.004359667571262409
1263,C5,gpt_5_6_sol_max,0.020750685234265393
1263,C5,gpt_5_5_xhigh,-0.03007881320475791
1263,C5,claude_fable_5_max,-0.0073272589721789395
1263,C5,claude_opus_4_8_max,0.09515257767811187
1263,C5,gemini_3_1_pro_high,-0.06743685922537686
1263,C5,deepseek_v4_pro_max,
1263,C5,deepseek_v4_flash_max,
1263,C5,qwen3_8_max,-0.01541999908132597
1263,C5,glm_5_2_max,
1264,C1,kimi_k3_max,-0.002358703101291281
1264,C1,gpt_5_6_sol_max,0.021688023313856546
1264,C1,gpt_5_5_xhigh,-0.0072114276396284685
1264,C1,claude_fable_5_max,-0.05326613391099418
1264,C1,claude_opus_4_8_max,-0.007080962247856541
1264,C1,gemini_3_1_pro_high,0.011475739694284195
1264,C1,deepseek_v4_pro_max,0.018367982230914143
1264,C1,deepseek_v4_flash_max,-0.015608679288071586
1264,C1,qwen3_8_max,-0.006828594471364556
1264,C1,glm_5_2_max,0.040822755420151735
1264,C2,kimi_k3_max,-0.05470314700244359
