bootstrap,dimension,model_id,score
811,C5,claude_fable_5_max,6.072656029134902
811,C5,claude_opus_4_8_max,40.62353310781173
811,C5,gemini_3_1_pro_high,13.862946395956348
811,C5,deepseek_v4_pro_max,
811,C5,deepseek_v4_flash_max,
811,C5,qwen3_8_max,0.0
811,C5,glm_5_2_max,
812,C1,kimi_k3_max,46.213828925809025
812,C1,gpt_5_6_sol_max,70.84382833109166
812,C1,gpt_5_5_xhigh,0.0
812,C1,claude_fable_5_max,19.4672256108387
812,C1,claude_opus_4_8_max,29.556448405636207
812,C1,gemini_3_1_pro_high,100.00000000000001
812,C1,deepseek_v4_pro_max,63.91318243559302
812,C1,deepseek_v4_flash_max,65.88276481999675
812,C1,qwen3_8_max,61.22374636580904
812,C1,glm_5_2_max,99.76096195457663
812,C2,kimi_k3_max,59.276837328043975
812,C2,gpt_5_6_sol_max,17.689942979971395
812,C2,gpt_5_5_xhigh,62.15157943874007
812,C2,claude_fable_5_max,83.73149677363915
812,C2,claude_opus_4_8_max,50.43631411132403
812,C2,gemini_3_1_pro_high,48.71896561353599
812,C2,deepseek_v4_pro_max,0.0
812,C2,deepseek_v4_flash_max,65.08233801305492
812,C2,qwen3_8_max,20.4708955183714
812,C2,glm_5_2_max,100.0
812,C3,kimi_k3_max,65.71148337171134
812,C3,gpt_5_6_sol_max,63.28569376232829
812,C3,gpt_5_5_xhigh,67.43238439363707
812,C3,claude_fable_5_max,63.31668105203508
812,C3,claude_opus_4_8_max,53.646601440691974
812,C3,gemini_3_1_pro_high,100.0
812,C3,deepseek_v4_pro_max,90.31220457675795
812,C3,deepseek_v4_flash_max,0.0
812,C3,qwen3_8_max,70.10071253288275
812,C3,glm_5_2_max,70.79605950554861
812,C4,kimi_k3_max,48.560973629784506
812,C4,gpt_5_6_sol_max,50.024358776633235
812,C4,gpt_5_5_xhigh,61.076322642643966
812,C4,claude_fable_5_max,50.493909506339264
812,C4,claude_opus_4_8_max,51.48118836067057
812,C4,gemini_3_1_pro_high,50.14914205409741
812,C4,deepseek_v4_pro_max,0.0
812,C4,deepseek_v4_flash_max,100.0
812,C4,qwen3_8_max,52.11472992710684
812,C4,glm_5_2_max,62.23346938970592
812,C5,kimi_k3_max,100.0
812,C5,gpt_5_6_sol_max,0.0
812,C5,gpt_5_5_xhigh,38.642153305546906
812,C5,claude_fable_5_max,41.92028421302797
812,C5,claude_opus_4_8_max,65.94565675458209
812,C5,gemini_3_1_pro_high,93.12000365614648
812,C5,deepseek_v4_pro_max,
812,C5,deepseek_v4_flash_max,
812,C5,qwen3_8_max,10.378399016342247
812,C5,glm_5_2_max,
813,C1,kimi_k3_max,0.0
813,C1,gpt_5_6_sol_max,78.68425009716768
813,C1,gpt_5_5_xhigh,52.77704872863903
813,C1,claude_fable_5_max,98.97529245794634
813,C1,claude_opus_4_8_max,16.574101284630316
813,C1,gemini_3_1_pro_high,65.67403623180728
813,C1,deepseek_v4_pro_max,25.486048790893403
813,C1,deepseek_v4_flash_max,7.179387139144377
813,C1,qwen3_8_max,62.785318132374584
813,C1,glm_5_2_max,100.0
813,C2,kimi_k3_max,74.11708555764518
813,C2,gpt_5_6_sol_max,0.0
813,C2,gpt_5_5_xhigh,32.85292830384605
813,C2,claude_fable_5_max,42.096196320173995
813,C2,claude_opus_4_8_max,51.797772203772844
813,C2,gemini_3_1_pro_high,52.214675368610756
813,C2,deepseek_v4_pro_max,64.26181430578082
813,C2,deepseek_v4_flash_max,9.855836692937405
813,C2,qwen3_8_max,30.20236682466442
813,C2,glm_5_2_max,100.0
813,C3,kimi_k3_max,38.05747394243343
813,C3,gpt_5_6_sol_max,27.470270961525472
813,C3,gpt_5_5_xhigh,33.30631166060302
813,C3,claude_fable_5_max,24.711198477001748
813,C3,claude_opus_4_8_max,30.8447179904726
813,C3,gemini_3_1_pro_high,100.0
813,C3,deepseek_v4_pro_max,4.317402114868301
813,C3,deepseek_v4_flash_max,0.0
813,C3,qwen3_8_max,34.98786710739049
813,C3,glm_5_2_max,35.07429304789914
813,C4,kimi_k3_max,58.40843076166082
813,C4,gpt_5_6_sol_max,56.443265647916746
813,C4,gpt_5_5_xhigh,30.21521911226782
813,C4,claude_fable_5_max,56.30712638875703
813,C4,claude_opus_4_8_max,50.56971391701795
813,C4,gemini_3_1_pro_high,47.153248347902995
813,C4,deepseek_v4_pro_max,99.99999999999999
813,C4,deepseek_v4_flash_max,0.0
813,C4,qwen3_8_max,48.433483269861625
813,C4,glm_5_2_max,46.38313639491638
813,C5,kimi_k3_max,82.57194602727716
813,C5,gpt_5_6_sol_max,0.0
813,C5,gpt_5_5_xhigh,21.028734482911727
813,C5,claude_fable_5_max,11.352515982855216
813,C5,claude_opus_4_8_max,100.0
813,C5,gemini_3_1_pro_high,60.70079062590736
813,C5,deepseek_v4_pro_max,
813,C5,deepseek_v4_flash_max,
813,C5,qwen3_8_max,35.23532877888627
813,C5,glm_5_2_max,
814,C1,kimi_k3_max,60.043647686386244
814,C1,gpt_5_6_sol_max,42.44960614354316
814,C1,gpt_5_5_xhigh,41.94602265897249
814,C1,claude_fable_5_max,42.556828554593864
814,C1,claude_opus_4_8_max,100.00000000000001
814,C1,gemini_3_1_pro_high,72.31292034958123
814,C1,deepseek_v4_pro_max,70.22987299791411
814,C1,deepseek_v4_flash_max,19.52400251028187
814,C1,qwen3_8_max,69.93260584845679
814,C1,glm_5_2_max,0.0
814,C2,kimi_k3_max,80.83906979435827
814,C2,gpt_5_6_sol_max,13.625674629908293
814,C2,gpt_5_5_xhigh,65.14443818027792
814,C2,claude_fable_5_max,57.37752135292431
814,C2,claude_opus_4_8_max,56.814134226307125
814,C2,gemini_3_1_pro_high,60.08339653954741
814,C2,deepseek_v4_pro_max,0.0
814,C2,deepseek_v4_flash_max,44.63456518249494
814,C2,qwen3_8_max,21.33213116471029
814,C2,glm_5_2_max,100.0
814,C3,kimi_k3_max,65.58064625573107
814,C3,gpt_5_6_sol_max,55.51282974952699
814,C3,gpt_5_5_xhigh,56.15433034713644
814,C3,claude_fable_5_max,53.94480949009432
814,C3,claude_opus_4_8_max,46.13985552015381
814,C3,gemini_3_1_pro_high,71.50375831316393
814,C3,deepseek_v4_pro_max,0.0
814,C3,deepseek_v4_flash_max,100.0
814,C3,qwen3_8_max,51.85909064297109
814,C3,glm_5_2_max,58.463059190063895
814,C4,kimi_k3_max,62.047640263751205
814,C4,gpt_5_6_sol_max,38.00266773936859
814,C4,gpt_5_5_xhigh,55.55819146982876
814,C4,claude_fable_5_max,56.80252497390568
814,C4,claude_opus_4_8_max,68.67300169980123
814,C4,gemini_3_1_pro_high,49.20979985111454
814,C4,deepseek_v4_pro_max,100.0
814,C4,deepseek_v4_flash_max,0.0
814,C4,qwen3_8_max,47.47431803341433
814,C4,glm_5_2_max,23.020386256232094
814,C5,kimi_k3_max,39.59563650654593
814,C5,gpt_5_6_sol_max,0.0
814,C5,gpt_5_5_xhigh,65.38411275485137
814,C5,claude_fable_5_max,12.459243469277542
814,C5,claude_opus_4_8_max,100.0
814,C5,gemini_3_1_pro_high,26.481760720559073
814,C5,deepseek_v4_pro_max,
814,C5,deepseek_v4_flash_max,
814,C5,qwen3_8_max,42.38971621206317
814,C5,glm_5_2_max,
815,C1,kimi_k3_max,0.0
815,C1,gpt_5_6_sol_max,37.81979121866381
815,C1,gpt_5_5_xhigh,3.8075268174397294
815,C1,claude_fable_5_max,33.33162365989962
815,C1,claude_opus_4_8_max,99.93369306296992
815,C1,gemini_3_1_pro_high,100.0
815,C1,deepseek_v4_pro_max,33.701850825459886
815,C1,deepseek_v4_flash_max,52.896631006019305
815,C1,qwen3_8_max,47.692213584800896
815,C1,glm_5_2_max,69.04523938833431
815,C2,kimi_k3_max,50.052299444366085
815,C2,gpt_5_6_sol_max,100.0
815,C2,gpt_5_5_xhigh,49.17578965255649
815,C2,claude_fable_5_max,59.743951700953545
815,C2,claude_opus_4_8_max,63.74847665877285
815,C2,gemini_3_1_pro_high,52.1259568332027
815,C2,deepseek_v4_pro_max,46.19417424613691
815,C2,deepseek_v4_flash_max,49.9606212969541
815,C2,qwen3_8_max,26.899143634320907
815,C2,glm_5_2_max,0.0
815,C3,kimi_k3_max,82.82694761072669
815,C3,gpt_5_6_sol_max,65.52130008375745
815,C3,gpt_5_5_xhigh,67.5874507460527
815,C3,claude_fable_5_max,66.6172238786901
815,C3,claude_opus_4_8_max,57.459330665893745
815,C3,gemini_3_1_pro_high,0.0
815,C3,deepseek_v4_pro_max,100.0
815,C3,deepseek_v4_flash_max,70.02222084981035
815,C3,qwen3_8_max,50.82483754094008
815,C3,glm_5_2_max,62.94767550293243
815,C4,kimi_k3_max,40.08520468761265
815,C4,gpt_5_6_sol_max,47.75106502341155
815,C4,gpt_5_5_xhigh,59.61397023725305
815,C4,claude_fable_5_max,57.75347850240741
815,C4,claude_opus_4_8_max,46.988466783615365
815,C4,gemini_3_1_pro_high,46.888271669813186
815,C4,deepseek_v4_pro_max,100.0
815,C4,deepseek_v4_flash_max,0.0
815,C4,qwen3_8_max,54.00697406512128
815,C4,glm_5_2_max,45.18792549916624
815,C5,kimi_k3_max,49.19328042959229
815,C5,gpt_5_6_sol_max,98.16907370030351
815,C5,gpt_5_5_xhigh,22.247978406585272
815,C5,claude_fable_5_max,20.508650789605852
815,C5,claude_opus_4_8_max,0.0
815,C5,gemini_3_1_pro_high,100.0
815,C5,deepseek_v4_pro_max,
815,C5,deepseek_v4_flash_max,
815,C5,qwen3_8_max,72.70044791564462
815,C5,glm_5_2_max,
816,C1,kimi_k3_max,0.0
816,C1,gpt_5_6_sol_max,71.8922999446165
816,C1,gpt_5_5_xhigh,73.56261480575387
816,C1,claude_fable_5_max,94.46187856196532
816,C1,claude_opus_4_8_max,76.8006115395857
816,C1,gemini_3_1_pro_high,100.0
816,C1,deepseek_v4_pro_max,45.38005908046198
816,C1,deepseek_v4_flash_max,42.576642613432206
816,C1,qwen3_8_max,75.5129034689209
816,C1,glm_5_2_max,48.87967579629968
816,C2,kimi_k3_max,66.22148416939433
816,C2,gpt_5_6_sol_max,100.0
816,C2,gpt_5_5_xhigh,50.49821773256481
816,C2,claude_fable_5_max,0.0
816,C2,claude_opus_4_8_max,70.99316562245436
816,C2,gemini_3_1_pro_high,57.63505023663621
816,C2,deepseek_v4_pro_max,16.703059463112925
816,C2,deepseek_v4_flash_max,45.012645637438126
816,C2,qwen3_8_max,41.285856016908525
816,C2,glm_5_2_max,45.44142383896154
816,C3,kimi_k3_max,51.7199568856672
816,C3,gpt_5_6_sol_max,59.9406176156373
816,C3,gpt_5_5_xhigh,55.207159503368864
816,C3,claude_fable_5_max,51.633189241305786
816,C3,claude_opus_4_8_max,49.75215341897523
816,C3,gemini_3_1_pro_high,70.73502599582842
816,C3,deepseek_v4_pro_max,0.0
816,C3,deepseek_v4_flash_max,100.0
816,C3,qwen3_8_max,59.297057793703374
816,C3,glm_5_2_max,56.59727215371364
816,C4,kimi_k3_max,57.04207839836426
816,C4,gpt_5_6_sol_max,26.745849609685934
816,C4,gpt_5_5_xhigh,60.93805316480763
816,C4,claude_fable_5_max,40.98125558999429
816,C4,claude_opus_4_8_max,60.402304028998145
816,C4,gemini_3_1_pro_high,48.159013058194944
816,C4,deepseek_v4_pro_max,0.0
816,C4,deepseek_v4_flash_max,100.0
816,C4,qwen3_8_max,52.125290630700995
816,C4,glm_5_2_max,52.1342024983888
816,C5,kimi_k3_max,100.0
816,C5,gpt_5_6_sol_max,61.46266866552438
816,C5,gpt_5_5_xhigh,0.0
816,C5,claude_fable_5_max,43.1003417085348
816,C5,claude_opus_4_8_max,23.96608848644507
816,C5,gemini_3_1_pro_high,85.65916600823432
816,C5,deepseek_v4_pro_max,
816,C5,deepseek_v4_flash_max,
816,C5,qwen3_8_max,60.798654147256016
816,C5,glm_5_2_max,
817,C1,kimi_k3_max,53.72798287165651
817,C1,gpt_5_6_sol_max,64.03162785021445
817,C1,gpt_5_5_xhigh,69.50718039396584
817,C1,claude_fable_5_max,100.0
817,C1,claude_opus_4_8_max,58.983541899795846
817,C1,gemini_3_1_pro_high,81.4826389341255
817,C1,deepseek_v4_pro_max,0.0
817,C1,deepseek_v4_flash_max,28.81610846919602
817,C1,qwen3_8_max,71.1115683147767
817,C1,glm_5_2_max,30.047730962668147
817,C2,kimi_k3_max,20.277897950367908
817,C2,gpt_5_6_sol_max,100.0
817,C2,gpt_5_5_xhigh,6.58541327163475
817,C2,claude_fable_5_max,18.85698743801489
817,C2,claude_opus_4_8_max,13.589385575986931
817,C2,gemini_3_1_pro_high,0.0
817,C2,deepseek_v4_pro_max,38.08801080634309
817,C2,deepseek_v4_flash_max,68.21443346297656
817,C2,qwen3_8_max,29.306086576813932
817,C2,glm_5_2_max,28.889940195164847
817,C3,kimi_k3_max,62.84445427231212
817,C3,gpt_5_6_sol_max,62.80230634619803
817,C3,gpt_5_5_xhigh,65.08064651345316
817,C3,claude_fable_5_max,64.15684193543007
817,C3,claude_opus_4_8_max,66.21508357839035
817,C3,gemini_3_1_pro_high,0.0
817,C3,deepseek_v4_pro_max,100.0
817,C3,deepseek_v4_flash_max,88.35795939826922
817,C3,qwen3_8_max,64.06493241476772
817,C3,glm_5_2_max,64.96163364868322
817,C4,kimi_k3_max,67.21714796442903
817,C4,gpt_5_6_sol_max,53.08377346742777
817,C4,gpt_5_5_xhigh,46.51433934160319
817,C4,claude_fable_5_max,35.96483467134194
817,C4,claude_opus_4_8_max,53.016078546425064
817,C4,gemini_3_1_pro_high,52.05557150138484
817,C4,deepseek_v4_pro_max,100.0
817,C4,deepseek_v4_flash_max,0.0
817,C4,qwen3_8_max,46.31195543046342
817,C4,glm_5_2_max,47.663919246831504
817,C5,kimi_k3_max,0.0
817,C5,gpt_5_6_sol_max,58.32489567293677
817,C5,gpt_5_5_xhigh,66.07091519640763
817,C5,claude_fable_5_max,100.0
817,C5,claude_opus_4_8_max,19.002318265740858
817,C5,gemini_3_1_pro_high,95.8846613538528
817,C5,deepseek_v4_pro_max,
817,C5,deepseek_v4_flash_max,
817,C5,qwen3_8_max,83.65941844694223
817,C5,glm_5_2_max,
818,C1,kimi_k3_max,37.29895125507736
818,C1,gpt_5_6_sol_max,29.099291548901675
818,C1,gpt_5_5_xhigh,23.185946196647055
818,C1,claude_fable_5_max,58.798041949663386
818,C1,claude_opus_4_8_max,55.80483234863026
818,C1,gemini_3_1_pro_high,100.0
818,C1,deepseek_v4_pro_max,0.0
818,C1,deepseek_v4_flash_max,7.314995444755814
818,C1,qwen3_8_max,65.00366784402901
818,C1,glm_5_2_max,23.478123306395577
818,C2,kimi_k3_max,35.014629951317296
818,C2,gpt_5_6_sol_max,69.02692777267337
818,C2,gpt_5_5_xhigh,65.55754731330424
818,C2,claude_fable_5_max,0.0
818,C2,claude_opus_4_8_max,85.24534962885069
818,C2,gemini_3_1_pro_high,56.20408086400924
818,C2,deepseek_v4_pro_max,100.0
818,C2,deepseek_v4_flash_max,76.87737709258984
818,C2,qwen3_8_max,61.395309562222415
818,C2,glm_5_2_max,86.32548855691904
818,C3,kimi_k3_max,62.365769510021195
818,C3,gpt_5_6_sol_max,49.20173472020384
818,C3,gpt_5_5_xhigh,50.07653918930165
818,C3,claude_fable_5_max,49.01357585107817
818,C3,claude_opus_4_8_max,59.27499823228358
818,C3,gemini_3_1_pro_high,100.0
818,C3,deepseek_v4_pro_max,67.8295750442323
818,C3,deepseek_v4_flash_max,0.0
818,C3,qwen3_8_max,52.53787135586331
818,C3,glm_5_2_max,47.22940458999538
818,C4,kimi_k3_max,49.473078844330736
818,C4,gpt_5_6_sol_max,46.743664625362506
818,C4,gpt_5_5_xhigh,40.23448509173752
818,C4,claude_fable_5_max,45.46867412111755
818,C4,claude_opus_4_8_max,47.45632117477307
818,C4,gemini_3_1_pro_high,49.63620327755606
818,C4,deepseek_v4_pro_max,100.0
818,C4,deepseek_v4_flash_max,0.0
818,C4,qwen3_8_max,50.65793090012202
818,C4,glm_5_2_max,71.6551113318976
818,C5,kimi_k3_max,0.0
818,C5,gpt_5_6_sol_max,59.038729190985386
818,C5,gpt_5_5_xhigh,73.00453791820577
818,C5,claude_fable_5_max,100.0
818,C5,claude_opus_4_8_max,97.3078787715775
818,C5,gemini_3_1_pro_high,50.85382856893195
818,C5,deepseek_v4_pro_max,
818,C5,deepseek_v4_flash_max,
818,C5,qwen3_8_max,70.64241326396454
818,C5,glm_5_2_max,
819,C1,kimi_k3_max,4.386069535050035
819,C1,gpt_5_6_sol_max,66.12228116750464
819,C1,gpt_5_5_xhigh,54.93810781145364
819,C1,claude_fable_5_max,58.762438281239646
819,C1,claude_opus_4_8_max,100.0
819,C1,gemini_3_1_pro_high,0.0
819,C1,deepseek_v4_pro_max,97.71469947184045
819,C1,deepseek_v4_flash_max,10.368816354809002
819,C1,qwen3_8_max,31.199628693613317
819,C1,glm_5_2_max,14.455128793611454
819,C2,kimi_k3_max,81.31211021469817
819,C2,gpt_5_6_sol_max,100.0
819,C2,gpt_5_5_xhigh,44.58010184095462
819,C2,claude_fable_5_max,20.20408609338178
819,C2,claude_opus_4_8_max,30.410132449739017
819,C2,gemini_3_1_pro_high,46.04591595988725
819,C2,deepseek_v4_pro_max,48.22885553314457
819,C2,deepseek_v4_flash_max,46.70428740534923
819,C2,qwen3_8_max,43.95943561965998
819,C2,glm_5_2_max,0.0
819,C3,kimi_k3_max,97.10508899204947
819,C3,gpt_5_6_sol_max,71.34001654603519
819,C3,gpt_5_5_xhigh,47.32168863300202
819,C3,claude_fable_5_max,80.10291554793577
819,C3,claude_opus_4_8_max,51.73837896802916
819,C3,gemini_3_1_pro_high,100.0
819,C3,deepseek_v4_pro_max,0.0
819,C3,deepseek_v4_flash_max,63.54798270630394
819,C3,qwen3_8_max,64.36737551550245
819,C3,glm_5_2_max,74.95514530581426
819,C4,kimi_k3_max,69.81177202113867
819,C4,gpt_5_6_sol_max,43.26336643363092
819,C4,gpt_5_5_xhigh,44.78168299599625
819,C4,claude_fable_5_max,36.05632349210486
819,C4,claude_opus_4_8_max,55.12015412267646
819,C4,gemini_3_1_pro_high,53.193294859943364
819,C4,deepseek_v4_pro_max,100.0
819,C4,deepseek_v4_flash_max,0.0
819,C4,qwen3_8_max,56.38007154059766
819,C4,glm_5_2_max,70.54547948741654
819,C5,kimi_k3_max,48.77135605708566
819,C5,gpt_5_6_sol_max,0.0
819,C5,gpt_5_5_xhigh,27.73332906107049
819,C5,claude_fable_5_max,15.390027105057614
819,C5,claude_opus_4_8_max,100.0
819,C5,gemini_3_1_pro_high,50.09342544667074
819,C5,deepseek_v4_pro_max,
819,C5,deepseek_v4_flash_max,
819,C5,qwen3_8_max,32.83561422278679
819,C5,glm_5_2_max,
820,C1,kimi_k3_max,0.0
820,C1,gpt_5_6_sol_max,48.4190630969197
820,C1,gpt_5_5_xhigh,70.46080263384994
820,C1,claude_fable_5_max,53.07595138285605
820,C1,claude_opus_4_8_max,51.740270348332785
820,C1,gemini_3_1_pro_high,100.0
820,C1,deepseek_v4_pro_max,47.792890329528845
820,C1,deepseek_v4_flash_max,51.19962104802072
820,C1,qwen3_8_max,62.14077813156225
820,C1,glm_5_2_max,19.30730913318289
820,C2,kimi_k3_max,46.72477647275552
820,C2,gpt_5_6_sol_max,93.70930188014965
820,C2,gpt_5_5_xhigh,56.38495953774984
820,C2,claude_fable_5_max,0.0
820,C2,claude_opus_4_8_max,46.0488996139839
820,C2,gemini_3_1_pro_high,71.64010976716739
820,C2,deepseek_v4_pro_max,31.344955405471183
820,C2,deepseek_v4_flash_max,12.174068887514451
820,C2,qwen3_8_max,14.605399205698703
820,C2,glm_5_2_max,100.0
820,C3,kimi_k3_max,49.38105322240955
820,C3,gpt_5_6_sol_max,67.95226378453025
820,C3,gpt_5_5_xhigh,54.313149426437555
820,C3,claude_fable_5_max,58.72231946383159
820,C3,claude_opus_4_8_max,66.01601520646727
820,C3,gemini_3_1_pro_high,0.0
820,C3,deepseek_v4_pro_max,100.0
820,C3,deepseek_v4_flash_max,55.70501076444134
820,C3,qwen3_8_max,56.82358335033846
820,C3,glm_5_2_max,62.36151057277056
820,C4,kimi_k3_max,37.17124271186959
820,C4,gpt_5_6_sol_max,40.101070010725365
820,C4,gpt_5_5_xhigh,40.61307394947424
820,C4,claude_fable_5_max,58.86621687396853
820,C4,claude_opus_4_8_max,58.35443787552808
820,C4,gemini_3_1_pro_high,49.4920050305355
820,C4,deepseek_v4_pro_max,0.0
820,C4,deepseek_v4_flash_max,100.0
820,C4,qwen3_8_max,50.402727900648934
820,C4,glm_5_2_max,71.5995538956596
820,C5,kimi_k3_max,29.503823121694268
820,C5,gpt_5_6_sol_max,7.864889514732356
820,C5,gpt_5_5_xhigh,28.928591051007466
820,C5,claude_fable_5_max,0.0
820,C5,claude_opus_4_8_max,100.0
820,C5,gemini_3_1_pro_high,46.18688101409513
820,C5,deepseek_v4_pro_max,
820,C5,deepseek_v4_flash_max,
820,C5,qwen3_8_max,48.94840592131354
820,C5,glm_5_2_max,
821,C1,kimi_k3_max,69.85678284862743
821,C1,gpt_5_6_sol_max,81.14279608267327
821,C1,gpt_5_5_xhigh,33.78896731287813
821,C1,claude_fable_5_max,100.0
821,C1,claude_opus_4_8_max,80.13697751700194
821,C1,gemini_3_1_pro_high,25.750605767238405
821,C1,deepseek_v4_pro_max,83.73531597061043
821,C1,deepseek_v4_flash_max,0.0
821,C1,qwen3_8_max,61.94573241365481
821,C1,glm_5_2_max,68.38382540497187
821,C2,kimi_k3_max,0.0
821,C2,gpt_5_6_sol_max,35.12729449337774
821,C2,gpt_5_5_xhigh,13.139348474313952
821,C2,claude_fable_5_max,99.99999999999999
821,C2,claude_opus_4_8_max,23.858716872475817
821,C2,gemini_3_1_pro_high,27.800975923473892
821,C2,deepseek_v4_pro_max,50.18675661764325
821,C2,deepseek_v4_flash_max,52.584157159099064
821,C2,qwen3_8_max,35.40561125013438
821,C2,glm_5_2_max,79.21128953594653
821,C3,kimi_k3_max,39.74230197616076
821,C3,gpt_5_6_sol_max,57.3638974952978
821,C3,gpt_5_5_xhigh,64.49518685448523
821,C3,claude_fable_5_max,41.015521506687314
821,C3,claude_opus_4_8_max,30.891951586499875
821,C3,gemini_3_1_pro_high,100.0
821,C3,deepseek_v4_pro_max,0.0
821,C3,deepseek_v4_flash_max,63.35361151638508
821,C3,qwen3_8_max,54.832494458066506
821,C3,glm_5_2_max,55.66051119932935
821,C4,kimi_k3_max,70.74889354134073
821,C4,gpt_5_6_sol_max,37.74631797353574
821,C4,gpt_5_5_xhigh,52.85823132085657
821,C4,claude_fable_5_max,76.32546551052377
821,C4,claude_opus_4_8_max,48.14027934617981
821,C4,gemini_3_1_pro_high,52.703350324111376
821,C4,deepseek_v4_pro_max,100.0
821,C4,deepseek_v4_flash_max,0.0
821,C4,qwen3_8_max,53.341562995989456
821,C4,glm_5_2_max,38.1153424237734
821,C5,kimi_k3_max,59.87080219665075
821,C5,gpt_5_6_sol_max,88.18843720731391
821,C5,gpt_5_5_xhigh,76.90364864458006
821,C5,claude_fable_5_max,93.74124791720384
821,C5,claude_opus_4_8_max,0.0
821,C5,gemini_3_1_pro_high,67.32095889270654
821,C5,deepseek_v4_pro_max,
821,C5,deepseek_v4_flash_max,
821,C5,qwen3_8_max,100.0
821,C5,glm_5_2_max,
822,C1,kimi_k3_max,100.0
822,C1,gpt_5_6_sol_max,59.89220571194152
822,C1,gpt_5_5_xhigh,77.1712275243835
822,C1,claude_fable_5_max,0.0
822,C1,claude_opus_4_8_max,45.96982435729673
822,C1,gemini_3_1_pro_high,89.91616807399673
822,C1,deepseek_v4_pro_max,38.817934676154294
822,C1,deepseek_v4_flash_max,59.22526757844433
822,C1,qwen3_8_max,57.742859932215545
822,C1,glm_5_2_max,27.524607374176004
822,C2,kimi_k3_max,27.25056015028767
822,C2,gpt_5_6_sol_max,100.0
822,C2,gpt_5_5_xhigh,44.49914492602308
822,C2,claude_fable_5_max,23.77599708932841
822,C2,claude_opus_4_8_max,79.36428063638441
822,C2,gemini_3_1_pro_high,42.839819392473984
822,C2,deepseek_v4_pro_max,5.54582950607482
822,C2,deepseek_v4_flash_max,22.089971422655267
822,C2,qwen3_8_max,0.0
822,C2,glm_5_2_max,54.565509011808174
822,C3,kimi_k3_max,59.835037752435206
822,C3,gpt_5_6_sol_max,41.9335204496308
822,C3,gpt_5_5_xhigh,41.74076556207948
822,C3,claude_fable_5_max,49.969002237435745
822,C3,claude_opus_4_8_max,1.839953653671229
822,C3,gemini_3_1_pro_high,0.0
822,C3,deepseek_v4_pro_max,100.0
822,C3,deepseek_v4_flash_max,25.802483336743617
822,C3,qwen3_8_max,2.3234575381662617
822,C3,glm_5_2_max,47.35497222486649
822,C4,kimi_k3_max,40.57850847753926
822,C4,gpt_5_6_sol_max,50.53081003282201
822,C4,gpt_5_5_xhigh,58.969122173925285
822,C4,claude_fable_5_max,45.821362906772556
822,C4,claude_opus_4_8_max,39.28076700378921
822,C4,gemini_3_1_pro_high,47.95791529209961
822,C4,deepseek_v4_pro_max,0.0
822,C4,deepseek_v4_flash_max,99.99999999999999
822,C4,qwen3_8_max,46.997231484737874
822,C4,glm_5_2_max,50.63391066607391
822,C5,kimi_k3_max,0.0
822,C5,gpt_5_6_sol_max,99.99999999999999
822,C5,gpt_5_5_xhigh,25.743881269046128
822,C5,claude_fable_5_max,56.7075776464329
822,C5,claude_opus_4_8_max,31.729853843427232
822,C5,gemini_3_1_pro_high,0.6996381465141581
822,C5,deepseek_v4_pro_max,
822,C5,deepseek_v4_flash_max,
822,C5,qwen3_8_max,82.95562722276507
822,C5,glm_5_2_max,
823,C1,kimi_k3_max,72.08474493317605
823,C1,gpt_5_6_sol_max,83.31796696020838
823,C1,gpt_5_5_xhigh,39.01267816092757
823,C1,claude_fable_5_max,11.930279352096266
823,C1,claude_opus_4_8_max,57.839939480538284
823,C1,gemini_3_1_pro_high,93.08461648201038
823,C1,deepseek_v4_pro_max,28.835045625644455
823,C1,deepseek_v4_flash_max,0.0
823,C1,qwen3_8_max,100.0
823,C1,glm_5_2_max,37.82096494611493
823,C2,kimi_k3_max,47.707599355533
823,C2,gpt_5_6_sol_max,31.65847537616402
823,C2,gpt_5_5_xhigh,38.72213958621471
823,C2,claude_fable_5_max,100.00000000000001
823,C2,claude_opus_4_8_max,55.48768765956353
823,C2,gemini_3_1_pro_high,26.423623327063073
823,C2,deepseek_v4_pro_max,0.0
823,C2,deepseek_v4_flash_max,28.096186668758094
823,C2,qwen3_8_max,22.59705835742203
823,C2,glm_5_2_max,36.628191312702526
823,C3,kimi_k3_max,52.310748508195815
823,C3,gpt_5_6_sol_max,53.611006361837376
823,C3,gpt_5_5_xhigh,39.581879603157475
823,C3,claude_fable_5_max,40.67518086246991
823,C3,claude_opus_4_8_max,47.97025908364549
823,C3,gemini_3_1_pro_high,0.0
823,C3,deepseek_v4_pro_max,38.214881772028924
823,C3,deepseek_v4_flash_max,100.0
823,C3,qwen3_8_max,49.11191817825179
823,C3,glm_5_2_max,54.250939735687545
823,C4,kimi_k3_max,60.08119174421076
823,C4,gpt_5_6_sol_max,70.38143019031915
823,C4,gpt_5_5_xhigh,50.431123446060845
823,C4,claude_fable_5_max,44.087218068138824
823,C4,claude_opus_4_8_max,56.55091498365483
823,C4,gemini_3_1_pro_high,50.91995792681152
823,C4,deepseek_v4_pro_max,0.0
823,C4,deepseek_v4_flash_max,100.0
823,C4,qwen3_8_max,52.07964632354093
823,C4,glm_5_2_max,38.565671639707006
823,C5,kimi_k3_max,38.605337415900095
823,C5,gpt_5_6_sol_max,100.0
823,C5,gpt_5_5_xhigh,11.487848117327244
823,C5,claude_fable_5_max,51.87090293287095
823,C5,claude_opus_4_8_max,0.0
