bootstrap,model_id,overall_score,rank
1162,gpt_5_6_sol_max,76.2342923323884,1
1162,gemini_3_1_pro_high,67.22861875469141,2
1162,claude_fable_5_max,65.94464111383013,3
1162,kimi_k3_max,63.99244030748882,4
1162,qwen3_8_max,52.691978701451944,5
1162,gpt_5_5_xhigh,50.43110543048232,6
1162,deepseek_v4_pro_max,37.6871053125668,7
1162,claude_opus_4_8_max,29.982755790684482,8
1162,glm_5_2_max,24.427762210927842,9
1162,deepseek_v4_flash_max,12.31786241491569,10
1163,kimi_k3_max,78.47742547327998,1
1163,gemini_3_1_pro_high,64.50233563658222,2
1163,claude_fable_5_max,56.52768540350767,3
1163,qwen3_8_max,43.15849766527102,4
1163,gpt_5_5_xhigh,33.20949293542441,5
1163,claude_opus_4_8_max,28.017328054943683,6
1163,deepseek_v4_pro_max,27.646604517861295,7
1163,gpt_5_6_sol_max,26.29425470558874,8
1163,glm_5_2_max,19.546378414240046,9
1163,deepseek_v4_flash_max,15.117201271407048,10
1164,kimi_k3_max,70.47883579758746,1
1164,gpt_5_5_xhigh,70.42452772495423,2
1164,claude_fable_5_max,69.3850988633476,3
1164,qwen3_8_max,58.2733969748156,4
1164,gemini_3_1_pro_high,57.61186635442846,5
1164,gpt_5_6_sol_max,48.07440076295638,6
1164,claude_opus_4_8_max,45.320815771200174,7
1164,glm_5_2_max,33.59979243220688,8
1164,deepseek_v4_flash_max,11.585557083481035,9
1164,deepseek_v4_pro_max,11.405607979346692,10
1165,claude_opus_4_8_max,69.1862761176489,1
1165,claude_fable_5_max,52.00230603424474,2
1165,gpt_5_6_sol_max,43.91204889776691,3
1165,qwen3_8_max,39.96356665982298,4
1165,gemini_3_1_pro_high,34.665332083197896,5
1165,deepseek_v4_pro_max,28.36021742679798,6
1165,gpt_5_5_xhigh,24.066593612789006,7
1165,kimi_k3_max,17.63150770006881,8
1165,glm_5_2_max,13.191702325730674,9
1165,deepseek_v4_flash_max,13.104230248219169,10
1166,gpt_5_6_sol_max,74.37488783321444,1
1166,kimi_k3_max,74.07937790352247,2
1166,gpt_5_5_xhigh,70.3290673373387,3
1166,claude_fable_5_max,67.94112229820476,4
1166,gemini_3_1_pro_high,60.8901590455634,5
1166,qwen3_8_max,50.77302459362748,6
1166,claude_opus_4_8_max,30.88264588184387,7
1166,glm_5_2_max,27.015895462472407,8
1166,deepseek_v4_pro_max,22.285499295622017,9
1166,deepseek_v4_flash_max,14.891235939942781,10
1167,gpt_5_5_xhigh,74.7022323593747,1
1167,gpt_5_6_sol_max,72.82777373891781,2
1167,kimi_k3_max,57.8682491199413,3
1167,claude_fable_5_max,40.53424895861246,4
1167,qwen3_8_max,36.976558291978456,5
1167,gemini_3_1_pro_high,25.87887824135045,6
1167,glm_5_2_max,25.840220571869295,7
1167,deepseek_v4_pro_max,20.600797915922897,8
1167,deepseek_v4_flash_max,20.24339933051788,9
1167,claude_opus_4_8_max,19.502183200905787,10
1168,claude_fable_5_max,79.52217987999741,1
1168,gemini_3_1_pro_high,61.22111164552489,2
1168,gpt_5_6_sol_max,53.6078772622041,3
1168,qwen3_8_max,51.25421044563568,4
1168,gpt_5_5_xhigh,44.87952224976574,5
1168,claude_opus_4_8_max,31.479752862919764,6
1168,deepseek_v4_flash_max,31.26330201583561,7
1168,kimi_k3_max,26.87137985732587,8
1168,deepseek_v4_pro_max,20.98785747052826,9
1168,glm_5_2_max,20.083841630891285,10
1169,claude_opus_4_8_max,64.02158657003856,1
1169,claude_fable_5_max,63.31837568714875,2
1169,qwen3_8_max,46.36192949406666,3
1169,gpt_5_6_sol_max,41.14847635951805,4
1169,gemini_3_1_pro_high,40.23209592263766,5
1169,deepseek_v4_flash_max,29.47261825450403,6
1169,gpt_5_5_xhigh,24.23366196784577,7
1169,glm_5_2_max,21.463966875361205,8
1169,kimi_k3_max,20.327751155899996,9
1169,deepseek_v4_pro_max,12.258624322103547,10
1170,kimi_k3_max,74.29808497925869,1
1170,claude_fable_5_max,59.67927754258393,2
1170,gpt_5_5_xhigh,46.82489667791748,3
1170,deepseek_v4_flash_max,42.61326945873797,4
1170,gpt_5_6_sol_max,36.88457558623655,5
1170,glm_5_2_max,28.73671971056687,6
1170,claude_opus_4_8_max,26.978628045719823,7
1170,qwen3_8_max,26.284177303766654,8
1170,gemini_3_1_pro_high,25.79625527646197,9
1170,deepseek_v4_pro_max,5.250760608762452,10
1171,gpt_5_6_sol_max,55.70646523706969,1
1171,kimi_k3_max,52.8605778689148,2
1171,gpt_5_5_xhigh,48.05389254473812,3
1171,deepseek_v4_flash_max,43.23956461017484,4
1171,qwen3_8_max,41.67660697716645,5
1171,claude_opus_4_8_max,40.707050344264076,6
1171,gemini_3_1_pro_high,29.861493626530574,7
1171,glm_5_2_max,27.000309949673213,8
1171,claude_fable_5_max,17.03767847189151,9
1171,deepseek_v4_pro_max,15.58910405035061,10
1172,kimi_k3_max,69.82901994228475,1
1172,qwen3_8_max,56.27871399337139,2
1172,gpt_5_6_sol_max,51.86830584102736,3
1172,claude_fable_5_max,51.14325551554177,4
1172,gpt_5_5_xhigh,49.38016039570237,5
1172,gemini_3_1_pro_high,42.38948226960395,6
1172,claude_opus_4_8_max,33.03081990170657,7
1172,deepseek_v4_pro_max,30.997879503824205,8
1172,deepseek_v4_flash_max,25.34870401412746,9
1172,glm_5_2_max,14.984860639270856,10
1173,kimi_k3_max,72.63483987816176,1
1173,claude_fable_5_max,68.74272720097795,2
1173,qwen3_8_max,66.85407624473886,3
1173,gpt_5_6_sol_max,63.959419723223405,4
1173,gemini_3_1_pro_high,62.359017787518795,5
1173,gpt_5_5_xhigh,54.56727682935238,6
1173,deepseek_v4_flash_max,39.380462681335715,7
1173,glm_5_2_max,32.90978030743505,8
1173,claude_opus_4_8_max,26.249682270298326,9
1173,deepseek_v4_pro_max,9.531417768188271,10
1174,gemini_3_1_pro_high,70.96123742094626,1
1174,claude_opus_4_8_max,67.56172556789755,2
1174,claude_fable_5_max,63.71059937081047,3
1174,gpt_5_6_sol_max,61.68177371872984,4
1174,qwen3_8_max,59.63861204512111,5
1174,kimi_k3_max,39.42741149038727,6
1174,deepseek_v4_pro_max,32.1988520897636,7
1174,deepseek_v4_flash_max,29.518999432431926,8
1174,gpt_5_5_xhigh,28.093615730197573,9
1174,glm_5_2_max,18.463052897508643,10
1175,kimi_k3_max,80.21940849293304,1
1175,qwen3_8_max,72.2517664079435,2
1175,claude_opus_4_8_max,63.2412451057144,3
1175,claude_fable_5_max,55.56511278561742,4
1175,gemini_3_1_pro_high,50.32184297528116,5
1175,gpt_5_6_sol_max,45.22858064416445,6
1175,deepseek_v4_pro_max,43.19869299677946,7
1175,gpt_5_5_xhigh,27.817010194122325,8
1175,glm_5_2_max,22.260683790690067,9
1175,deepseek_v4_flash_max,12.516516949212088,10
1176,gemini_3_1_pro_high,83.44319119223825,1
1176,claude_fable_5_max,77.42832946238445,2
1176,claude_opus_4_8_max,61.683126484454824,3
1176,gpt_5_5_xhigh,61.470541206916934,4
1176,gpt_5_6_sol_max,35.17259051754885,5
1176,glm_5_2_max,25.310448906497427,6
1176,deepseek_v4_flash_max,23.489157962033193,7
1176,qwen3_8_max,22.917764804028373,8
1176,deepseek_v4_pro_max,22.431527954888974,9
1176,kimi_k3_max,15.527857992765542,10
1177,gpt_5_6_sol_max,68.10294523910882,1
1177,deepseek_v4_pro_max,57.79463205368937,2
1177,kimi_k3_max,56.47406329016262,3
1177,gpt_5_5_xhigh,55.82997843013693,4
1177,gemini_3_1_pro_high,43.696436039507816,5
1177,claude_fable_5_max,42.41004798436734,6
1177,qwen3_8_max,36.84515122158645,7
1177,glm_5_2_max,35.2014102170077,8
1177,claude_opus_4_8_max,34.62923143964744,9
1177,deepseek_v4_flash_max,26.577524576886926,10
1178,claude_opus_4_8_max,68.69741011149057,1
1178,claude_fable_5_max,55.139465358333176,2
1178,gemini_3_1_pro_high,48.97894062598843,3
1178,gpt_5_6_sol_max,40.44603274185033,4
1178,qwen3_8_max,40.29637730533081,5
1178,glm_5_2_max,32.64392223542541,6
1178,deepseek_v4_flash_max,32.323368837884075,7
1178,gpt_5_5_xhigh,29.959971130270077,8
1178,deepseek_v4_pro_max,27.329684036730843,9
1178,kimi_k3_max,24.523002538377714,10
1179,gpt_5_6_sol_max,75.57275651519384,1
1179,claude_fable_5_max,71.34054585938742,2
1179,gemini_3_1_pro_high,66.84952498814242,3
1179,qwen3_8_max,60.29143823616685,4
1179,gpt_5_5_xhigh,53.91861015933431,5
1179,deepseek_v4_flash_max,44.83764365615358,6
1179,glm_5_2_max,32.986668924073754,7
1179,claude_opus_4_8_max,31.470125930269383,8
1179,deepseek_v4_pro_max,24.73041146747662,9
1179,kimi_k3_max,23.263790358655548,10
1180,gpt_5_6_sol_max,75.99399585348405,1
1180,kimi_k3_max,66.68132237842747,2
1180,qwen3_8_max,59.190478727197466,3
1180,gemini_3_1_pro_high,58.78852456914804,4
1180,claude_opus_4_8_max,52.586230869454425,5
1180,claude_fable_5_max,40.28656270628956,6
1180,deepseek_v4_flash_max,40.11467161944165,7
1180,gpt_5_5_xhigh,31.69152963802719,8
1180,glm_5_2_max,19.99341515804086,9
1180,deepseek_v4_pro_max,17.005910779866923,10
1181,gemini_3_1_pro_high,77.96850471265293,1
1181,gpt_5_6_sol_max,66.93777045484075,2
1181,claude_opus_4_8_max,51.386562244457174,3
1181,kimi_k3_max,42.0941371053353,4
1181,claude_fable_5_max,35.722027036872475,5
1181,deepseek_v4_pro_max,29.55214596947569,6
1181,qwen3_8_max,27.887356559552565,7
1181,deepseek_v4_flash_max,25.49180831174221,8
1181,gpt_5_5_xhigh,19.732874542741193,9
1181,glm_5_2_max,11.688913455358637,10
1182,gpt_5_6_sol_max,85.57029966702531,1
1182,claude_opus_4_8_max,59.64070064807635,2
1182,gpt_5_5_xhigh,49.78014859690394,3
1182,glm_5_2_max,49.03069705485353,4
1182,gemini_3_1_pro_high,46.25764976019981,5
1182,claude_fable_5_max,45.51102823295289,6
1182,qwen3_8_max,39.38986266244267,7
1182,deepseek_v4_flash_max,23.6988472736763,8
1182,deepseek_v4_pro_max,19.95559056434773,9
1182,kimi_k3_max,17.09882894137342,10
1183,gpt_5_6_sol_max,84.37634483650743,1
1183,claude_fable_5_max,64.44831582184455,2
1183,qwen3_8_max,61.62976020005672,3
1183,kimi_k3_max,56.5542170117217,4
1183,gemini_3_1_pro_high,52.54581234204127,5
1183,claude_opus_4_8_max,39.73453269652959,6
1183,gpt_5_5_xhigh,36.07570274927444,7
1183,deepseek_v4_pro_max,31.08774090878507,8
1183,deepseek_v4_flash_max,20.185398792329806,9
1183,glm_5_2_max,15.631572017857508,10
1184,claude_opus_4_8_max,64.74475127476977,1
1184,gemini_3_1_pro_high,63.78011876281799,2
1184,gpt_5_6_sol_max,55.812176094805395,3
1184,deepseek_v4_flash_max,37.622414208947475,4
1184,qwen3_8_max,36.04462510310554,5
1184,gpt_5_5_xhigh,30.37212099079043,6
1184,kimi_k3_max,27.272683268872125,7
1184,deepseek_v4_pro_max,24.605904524689137,8
1184,claude_fable_5_max,24.31887450244819,9
1184,glm_5_2_max,20.854635054514574,10
1185,qwen3_8_max,69.9725110139922,1
1185,kimi_k3_max,65.11456052754232,2
1185,claude_fable_5_max,56.288372413747744,3
1185,gpt_5_6_sol_max,46.72848366052435,4
1185,claude_opus_4_8_max,43.81168122264292,5
1185,deepseek_v4_flash_max,37.37298259211751,6
1185,gpt_5_5_xhigh,35.05087945944022,7
1185,gemini_3_1_pro_high,34.775231421127764,8
1185,glm_5_2_max,30.181913624483286,9
1185,deepseek_v4_pro_max,25.038913772549428,10
1186,gpt_5_5_xhigh,82.91499538170974,1
1186,kimi_k3_max,81.60580033448701,2
1186,gpt_5_6_sol_max,69.86022086178866,3
1186,gemini_3_1_pro_high,66.58345887037511,4
1186,qwen3_8_max,50.4107044411564,5
1186,claude_fable_5_max,47.354463835974684,6
1186,claude_opus_4_8_max,37.35059409382101,7
1186,deepseek_v4_flash_max,36.59017781370474,8
1186,deepseek_v4_pro_max,23.542313537910815,9
1186,glm_5_2_max,22.366056794301386,10
1187,claude_opus_4_8_max,70.76536929273372,1
1187,gpt_5_6_sol_max,57.71439681103127,2
1187,gpt_5_5_xhigh,37.20776444702578,3
1187,deepseek_v4_pro_max,35.32203660091484,4
1187,claude_fable_5_max,33.504611248752866,5
1187,gemini_3_1_pro_high,29.715179056620663,6
1187,kimi_k3_max,26.00344287902747,7
1187,qwen3_8_max,21.36357489570479,8
1187,glm_5_2_max,13.395182254569917,9
1187,deepseek_v4_flash_max,10.153094880063456,10
1188,claude_opus_4_8_max,74.96796956694496,1
1188,gemini_3_1_pro_high,67.98436131902331,2
1188,gpt_5_5_xhigh,67.19585057526263,3
1188,claude_fable_5_max,66.37053012410617,4
1188,qwen3_8_max,47.67159793590282,5
1188,gpt_5_6_sol_max,30.4161423586268,6
1188,kimi_k3_max,29.77503009367129,7
1188,deepseek_v4_pro_max,25.053080084452674,8
1188,glm_5_2_max,22.343199184354816,9
1188,deepseek_v4_flash_max,19.946212288942085,10
1189,kimi_k3_max,74.78105728832327,1
1189,gpt_5_5_xhigh,71.61309531332878,2
1189,claude_opus_4_8_max,65.06774594935244,3
1189,qwen3_8_max,53.3401870776817,4
1189,deepseek_v4_pro_max,42.06184129379663,5
1189,gpt_5_6_sol_max,40.706558373974374,6
1189,claude_fable_5_max,28.239709243500656,7
1189,glm_5_2_max,18.349928672554846,8
1189,gemini_3_1_pro_high,15.35174890275048,9
1189,deepseek_v4_flash_max,9.96872375259477,10
1190,claude_opus_4_8_max,83.22835570448638,1
1190,gemini_3_1_pro_high,53.44663100611208,2
1190,kimi_k3_max,48.918290477839975,3
1190,qwen3_8_max,45.01645068450673,4
1190,deepseek_v4_flash_max,43.625503300319764,5
1190,gpt_5_6_sol_max,43.06957908550529,6
1190,claude_fable_5_max,42.63900593605724,7
1190,glm_5_2_max,33.79681538137049,8
1190,gpt_5_5_xhigh,32.94801717654683,9
1190,deepseek_v4_pro_max,22.728439862647384,10
1191,gpt_5_5_xhigh,76.22168312542631,1
1191,gpt_5_6_sol_max,68.16794033801928,2
1191,qwen3_8_max,62.87245927014227,3
1191,claude_opus_4_8_max,62.64642764063897,4
1191,gemini_3_1_pro_high,54.15207116677282,5
1191,claude_fable_5_max,47.83284526903408,6
1191,glm_5_2_max,32.95091672894857,7
1191,deepseek_v4_pro_max,30.517157395821048,8
1191,kimi_k3_max,23.19122629554731,9
1191,deepseek_v4_flash_max,22.19921214701492,10
1192,gpt_5_6_sol_max,80.43328536778263,1
1192,qwen3_8_max,70.45597812262753,2
1192,claude_opus_4_8_max,69.54370222086403,3
1192,gemini_3_1_pro_high,51.61173726551466,4
1192,claude_fable_5_max,48.83935196725962,5
1192,kimi_k3_max,28.413998349222723,6
1192,deepseek_v4_pro_max,24.889515683137358,7
1192,gpt_5_5_xhigh,23.84741304296597,8
1192,glm_5_2_max,20.199855568731582,9
1192,deepseek_v4_flash_max,13.006798109146501,10
1193,kimi_k3_max,59.31783443628744,1
1193,deepseek_v4_flash_max,56.23782345563883,2
1193,qwen3_8_max,54.39640278961994,3
1193,gemini_3_1_pro_high,54.17982357136845,4
1193,gpt_5_6_sol_max,48.13374223165206,5
1193,claude_fable_5_max,46.59786457386541,6
1193,glm_5_2_max,43.45174774649897,7
1193,gpt_5_5_xhigh,35.59014737445021,8
1193,claude_opus_4_8_max,30.264180970027944,9
1193,deepseek_v4_pro_max,15.979577290683663,10
1194,gpt_5_5_xhigh,77.34672125444962,1
1194,claude_opus_4_8_max,62.58563612715092,2
1194,gemini_3_1_pro_high,61.430772107793715,3
1194,qwen3_8_max,52.59886897657039,4
1194,claude_fable_5_max,46.31985797500287,5
1194,kimi_k3_max,41.898370025062746,6
1194,deepseek_v4_flash_max,32.29876239500656,7
1194,glm_5_2_max,29.244158355386705,8
1194,gpt_5_6_sol_max,20.77431298429531,9
1194,deepseek_v4_pro_max,11.428002744219471,10
1195,gpt_5_6_sol_max,77.4032775370739,1
1195,gpt_5_5_xhigh,67.14087973504152,2
1195,claude_fable_5_max,65.08472572075524,3
1195,kimi_k3_max,65.08246409790026,4
1195,qwen3_8_max,58.3080771206114,5
1195,claude_opus_4_8_max,52.21624552540624,6
1195,deepseek_v4_pro_max,28.655319090477104,7
1195,gemini_3_1_pro_high,21.535596722762197,8
1195,deepseek_v4_flash_max,16.96047973988772,9
1195,glm_5_2_max,14.129478049162485,10
1196,gemini_3_1_pro_high,65.54012552895537,1
1196,qwen3_8_max,56.12971828769203,2
1196,gpt_5_6_sol_max,54.539473724659274,3
1196,claude_fable_5_max,53.866365734112094,4
1196,claude_opus_4_8_max,53.10851237745355,5
1196,kimi_k3_max,49.912567735290374,6
1196,gpt_5_5_xhigh,25.472358231343016,7
1196,deepseek_v4_flash_max,25.14039077293542,8
1196,glm_5_2_max,19.199941465599263,9
1196,deepseek_v4_pro_max,10.196843526932653,10
1197,gpt_5_6_sol_max,78.77781592303701,1
1197,gemini_3_1_pro_high,44.448252999752825,2
1197,claude_opus_4_8_max,40.67464348209128,3
1197,qwen3_8_max,38.28837833045082,4
1197,claude_fable_5_max,34.366023599439075,5
1197,kimi_k3_max,30.049444527831238,6
1197,gpt_5_5_xhigh,27.710832380405122,7
1197,glm_5_2_max,25.341884022833366,8
1197,deepseek_v4_pro_max,20.425011596553006,9
1197,deepseek_v4_flash_max,4.9213057602767405,10
1198,claude_fable_5_max,86.80100496526671,1
1198,gemini_3_1_pro_high,65.07817143930502,2
1198,claude_opus_4_8_max,62.20526300313145,3
1198,gpt_5_5_xhigh,56.16416339873028,4
1198,gpt_5_6_sol_max,39.081242594337326,5
1198,glm_5_2_max,37.289813681767164,6
1198,qwen3_8_max,33.434171136709935,7
1198,kimi_k3_max,27.862452539891382,8
1198,deepseek_v4_pro_max,21.891931464556173,9
1198,deepseek_v4_flash_max,20.972613912029004,10
1199,claude_opus_4_8_max,84.99440010249745,1
1199,qwen3_8_max,77.6140091620631,2
1199,gpt_5_5_xhigh,76.67785171285234,3
1199,gpt_5_6_sol_max,46.760139264468286,4
1199,deepseek_v4_pro_max,42.00083455021657,5
1199,gemini_3_1_pro_high,35.70033868947879,6
1199,glm_5_2_max,31.115787393110224,7
1199,claude_fable_5_max,24.837523648219246,8
1199,kimi_k3_max,20.35203646767673,9
1199,deepseek_v4_flash_max,16.020492369299994,10
1200,gemini_3_1_pro_high,73.27872427630402,1
1200,claude_opus_4_8_max,70.39942439357446,2
1200,kimi_k3_max,61.999999560159395,3
1200,qwen3_8_max,55.362835738503854,4
1200,gpt_5_6_sol_max,52.11840501358786,5
1200,gpt_5_5_xhigh,48.54959603911256,6
1200,claude_fable_5_max,31.263268509269537,7
1200,deepseek_v4_flash_max,31.165379206859647,8
1200,glm_5_2_max,26.99587490232481,9
1200,deepseek_v4_pro_max,18.053751187385824,10
1201,gpt_5_6_sol_max,78.36995951679343,1
1201,gpt_5_5_xhigh,58.55399080599973,2
1201,qwen3_8_max,56.140523554809135,3
1201,claude_opus_4_8_max,33.81688316290967,4
1201,claude_fable_5_max,33.63519192799503,5
1201,glm_5_2_max,28.51893145721031,6
1201,kimi_k3_max,28.502003096825057,7
1201,gemini_3_1_pro_high,24.014008773871083,8
1201,deepseek_v4_flash_max,20.574344612375757,9
1201,deepseek_v4_pro_max,9.891662691193089,10
1202,claude_fable_5_max,72.30470477811505,1
1202,qwen3_8_max,61.9028379655564,2
1202,claude_opus_4_8_max,58.602132211328524,3
1202,gpt_5_5_xhigh,57.224319260332756,4
1202,gpt_5_6_sol_max,55.96783616294327,5
1202,kimi_k3_max,37.29665995451185,6
1202,gemini_3_1_pro_high,31.533202313783526,7
1202,glm_5_2_max,25.20138162799106,8
1202,deepseek_v4_pro_max,23.47874733970884,9
1202,deepseek_v4_flash_max,20.07027471700607,10
1203,gpt_5_6_sol_max,80.63010714778869,1
1203,qwen3_8_max,71.2363630550538,2
1203,gemini_3_1_pro_high,70.17153786628461,3
1203,claude_fable_5_max,70.0692173985013,4
1203,claude_opus_4_8_max,45.32715027206035,5
1203,kimi_k3_max,43.92511177994294,6
1203,gpt_5_5_xhigh,36.83883295844892,7
1203,deepseek_v4_flash_max,28.137288354016395,8
1203,deepseek_v4_pro_max,18.23248896645828,9
1203,glm_5_2_max,13.211802187129788,10
1204,claude_fable_5_max,67.53965614452063,1
1204,qwen3_8_max,66.78917379161182,2
1204,gpt_5_6_sol_max,66.44545709776011,3
1204,gemini_3_1_pro_high,61.009585834377326,4
1204,gpt_5_5_xhigh,53.51537838346017,5
1204,kimi_k3_max,38.14414406231212,6
1204,claude_opus_4_8_max,33.90089815389457,7
1204,deepseek_v4_flash_max,32.161381033784046,8
1204,deepseek_v4_pro_max,22.205146242425613,9
1204,glm_5_2_max,15.627921432208092,10
1205,claude_fable_5_max,87.45730798302262,1
1205,qwen3_8_max,58.94175458452537,2
1205,gemini_3_1_pro_high,56.787001572923565,3
1205,kimi_k3_max,47.5086505387221,4
1205,gpt_5_6_sol_max,43.107213950159895,5
1205,gpt_5_5_xhigh,41.735493498004686,6
1205,deepseek_v4_pro_max,25.846142627599114,7
1205,glm_5_2_max,25.647064771322967,8
1205,claude_opus_4_8_max,23.88005881442593,9
1205,deepseek_v4_flash_max,14.731657959456392,10
1206,claude_fable_5_max,71.23666286045992,1
1206,gemini_3_1_pro_high,70.43781911446972,2
1206,gpt_5_5_xhigh,70.12389689483444,3
1206,claude_opus_4_8_max,57.96229536913103,4
1206,qwen3_8_max,51.83532231402536,5
1206,glm_5_2_max,41.51625166168759,6
1206,gpt_5_6_sol_max,41.33734746540029,7
1206,kimi_k3_max,32.071423481743984,8
1206,deepseek_v4_flash_max,18.863524203727607,9
1206,deepseek_v4_pro_max,18.604987489087584,10
1207,kimi_k3_max,61.921206907876325,1
1207,gpt_5_6_sol_max,57.80361082515543,2
1207,claude_opus_4_8_max,54.97927672399415,3
1207,qwen3_8_max,53.669921305925925,4
1207,claude_fable_5_max,47.21706913425912,5
1207,gemini_3_1_pro_high,46.356202068490695,6
1207,gpt_5_5_xhigh,39.029552502986206,7
1207,glm_5_2_max,35.5769163168126,8
1207,deepseek_v4_pro_max,34.174435927203675,9
1207,deepseek_v4_flash_max,17.822878473250874,10
1208,gpt_5_5_xhigh,69.4277041138662,1
1208,gemini_3_1_pro_high,60.7598872729125,2
1208,claude_opus_4_8_max,48.48238895150246,3
1208,kimi_k3_max,36.022301046781365,4
1208,qwen3_8_max,32.98185961076093,5
1208,claude_fable_5_max,29.977187871418923,6
1208,gpt_5_6_sol_max,29.493566553810965,7
1208,deepseek_v4_flash_max,24.385744674804695,8
1208,glm_5_2_max,24.026298367688778,9
1208,deepseek_v4_pro_max,19.43396814419441,10
1209,claude_fable_5_max,76.7659095788579,1
1209,gpt_5_6_sol_max,64.79673036376505,2
1209,kimi_k3_max,64.55650772445003,3
1209,gpt_5_5_xhigh,54.02643644558816,4
1209,qwen3_8_max,53.00969140326605,5
1209,gemini_3_1_pro_high,49.15879656760538,6
1209,glm_5_2_max,39.78671002820349,7
1209,claude_opus_4_8_max,26.094805130005128,8
1209,deepseek_v4_flash_max,21.189962145198642,9
1209,deepseek_v4_pro_max,20.22854825790546,10
1210,kimi_k3_max,73.4799501956265,1
1210,gpt_5_6_sol_max,72.33740509104649,2
1210,claude_fable_5_max,69.1676868135076,3
1210,qwen3_8_max,60.62867760618523,4
1210,gpt_5_5_xhigh,43.978003461698215,5
1210,glm_5_2_max,42.60490449920453,6
1210,gemini_3_1_pro_high,40.29914583856073,7
1210,claude_opus_4_8_max,37.3059430321369,8
1210,deepseek_v4_pro_max,22.689372090707483,9
1210,deepseek_v4_flash_max,16.988269298326877,10
1211,gpt_5_6_sol_max,75.56114406016957,1
1211,claude_fable_5_max,67.8001119872609,2
1211,gemini_3_1_pro_high,61.23409443676307,3
1211,qwen3_8_max,60.42733321251476,4
1211,claude_opus_4_8_max,59.72591164216678,5
1211,kimi_k3_max,52.96822564004725,6
1211,deepseek_v4_pro_max,34.449186984796576,7
1211,gpt_5_5_xhigh,22.856520173713534,8
1211,deepseek_v4_flash_max,18.54391314872136,9
1211,glm_5_2_max,15.446120443494696,10
1212,claude_opus_4_8_max,67.03915649346055,1
1212,qwen3_8_max,62.315066477312286,2
1212,gpt_5_5_xhigh,52.94042418053703,3
1212,gemini_3_1_pro_high,42.808095093741116,4
1212,kimi_k3_max,32.96711683937443,5
1212,claude_fable_5_max,32.001750217391034,6
1212,gpt_5_6_sol_max,31.1066703335569,7
1212,deepseek_v4_flash_max,26.401279897426143,8
1212,glm_5_2_max,26.25605780975168,9
1212,deepseek_v4_pro_max,18.836146112123195,10
1213,gpt_5_5_xhigh,75.82455334929034,1
1213,gpt_5_6_sol_max,64.1025308533979,2
1213,gemini_3_1_pro_high,58.06468248353685,3
1213,qwen3_8_max,52.85708344257914,4
1213,claude_fable_5_max,48.48827222187782,5
1213,claude_opus_4_8_max,40.44772280543033,6
1213,glm_5_2_max,35.077105574641195,7
1213,kimi_k3_max,31.457752510418956,8
1213,deepseek_v4_pro_max,30.541447042946906,9
1213,deepseek_v4_flash_max,25.99015862367029,10
1214,gemini_3_1_pro_high,66.66572228102166,1
1214,gpt_5_6_sol_max,62.55176265723655,2
1214,claude_fable_5_max,51.8880767962332,3
1214,qwen3_8_max,44.61945866475705,4
1214,claude_opus_4_8_max,40.11386230423024,5
1214,kimi_k3_max,33.61630388765276,6
1214,gpt_5_5_xhigh,27.471514625280363,7
1214,deepseek_v4_flash_max,16.692549396051987,8
1214,glm_5_2_max,15.659804880506826,9
1214,deepseek_v4_pro_max,13.91617348215369,10
1215,claude_fable_5_max,64.18221204274762,1
1215,claude_opus_4_8_max,61.807874822955455,2
1215,gemini_3_1_pro_high,60.40935200612639,3
1215,gpt_5_6_sol_max,59.05803842605371,4
1215,deepseek_v4_pro_max,49.940010649124645,5
1215,kimi_k3_max,40.87692849635788,6
1215,qwen3_8_max,40.26118091048984,7
1215,deepseek_v4_flash_max,31.350780888329773,8
1215,glm_5_2_max,30.051283310084226,9
1215,gpt_5_5_xhigh,14.285442671605495,10
1216,claude_opus_4_8_max,84.3718504429861,1
1216,gemini_3_1_pro_high,47.71283170597979,2
1216,glm_5_2_max,43.368275561613665,3
1216,kimi_k3_max,38.200875513734786,4
1216,gpt_5_5_xhigh,37.614273304619736,5
1216,gpt_5_6_sol_max,33.02781815638275,6
1216,claude_fable_5_max,27.804515665267452,7
1216,qwen3_8_max,25.73819880585625,8
1216,deepseek_v4_flash_max,25.664606634662263,9
1216,deepseek_v4_pro_max,17.721249815076394,10
1217,gpt_5_6_sol_max,83.09460104311299,1
1217,claude_opus_4_8_max,73.43671407563372,2
1217,gpt_5_5_xhigh,66.9669260653275,3
1217,gemini_3_1_pro_high,56.603455858416694,4
1217,claude_fable_5_max,41.30740501025706,5
1217,glm_5_2_max,37.99535161324477,6
1217,qwen3_8_max,36.51488037684676,7
1217,deepseek_v4_pro_max,24.822354856057053,8
1217,deepseek_v4_flash_max,21.92688992369295,9
1217,kimi_k3_max,21.35430418556937,10
1218,gemini_3_1_pro_high,80.13254728537004,1
1218,gpt_5_5_xhigh,70.34713476413869,2
1218,kimi_k3_max,69.31018498207426,3
1218,qwen3_8_max,54.04542151988931,4
1218,claude_fable_5_max,46.83890651360491,5
1218,gpt_5_6_sol_max,42.73774455134903,6
1218,claude_opus_4_8_max,38.63655224165231,7
1218,deepseek_v4_pro_max,34.56883896593423,8
1218,glm_5_2_max,27.32348074733984,9
1218,deepseek_v4_flash_max,18.957551173851105,10
1219,gpt_5_6_sol_max,66.75548099342096,1
1219,gemini_3_1_pro_high,50.830166475110516,2
